Gene stable ID,Human gene name,Gene name,Human gene stable ID
ENSMUSG00000102325,,Gm37789,
ENSMUSG00000101297,,Gm18447,
ENSMUSG00000100059,,Gm29140,
ENSMUSG00000093595,,Vmn1r-ps49,
ENSMUSG00002076592,,Gm56250,
ENSMUSG00000099464,,Gm5260,
ENSMUSG00000100935,,Gm29592,
ENSMUSG00000030655,SMG1,Smg1,ENSG00000157106
ENSMUSG00000038227,HOXA9,Hoxa9,ENSG00000078399
ENSMUSG00000099801,,Gm29011,
ENSMUSG00000050840,CDH20,Cdh20,ENSG00000101542
ENSMUSG00000120086,,,
ENSMUSG00000105082,,Aqp10-ps,
ENSMUSG00000065045,,Gm24046,
ENSMUSG00002076294,,Gm56085,
ENSMUSG00000027944,HAX1,Hax1,ENSG00000143575
ENSMUSG00000096986,,4930509E16Rik,
ENSMUSG00000065443,MIR196B,Mir196b,ENSG00000283745
ENSMUSG00000000938,HOXA10,Hoxa10,ENSG00000253293
ENSMUSG00000037674,RFX7,Rfx7,ENSG00000181827
ENSMUSG00000103991,,Gm38031,
ENSMUSG00002075223,,Gm56252,
ENSMUSG00000103060,,Gm36969,
ENSMUSG00000089866,,Gm15699,
ENSMUSG00000099669,,Gm29012,
ENSMUSG00000038210,HOXA11,Hoxa11,ENSG00000005073
ENSMUSG00000099702,,Gm29013,
ENSMUSG00000013593,NDUFS2,Ndufs2,ENSG00000158864
ENSMUSG00000044916,C11orf94,1700029I15Rik,ENSG00000234776
ENSMUSG00000086427,,Hoxa11os,
ENSMUSG00000027412,LPIN3,Lpin3,ENSG00000132793
ENSMUSG00002075397,,Gm56036,ENSG00000273961
ENSMUSG00002075448,,Gm56037,ENSG00000278334
ENSMUSG00002075224,,Gm56038,
ENSMUSG00002076021,,Gm56039,
ENSMUSG00002076839,,Gm56040,
ENSMUSG00002076652,,Gm56041,
ENSMUSG00000102373,,9530018H14Rik,
ENSMUSG00002076831,,Gm56042,
ENSMUSG00002076776,,Gm56043,
ENSMUSG00000055408,,Hottip,
ENSMUSG00002076186,,Gm56044,
ENSMUSG00002075330,,Gm56045,
ENSMUSG00000020513,TUBD1,Tubd1,ENSG00000108423
ENSMUSG00000107463,,Gm44294,
ENSMUSG00000112375,,Gm38560,
ENSMUSG00000056370,SFTPB,Sftpb,ENSG00000168878
ENSMUSG00000112889,,Gm47073,
ENSMUSG00000109864,EID3,Eid3,ENSG00000255150
ENSMUSG00000071151,,Gm4799,
ENSMUSG00000034612,CHST11,Chst11,ENSG00000171310
ENSMUSG00000099310,,Gm19427,
ENSMUSG00000102672,,Gm37105,
ENSMUSG00000098275,,Gm18014,
ENSMUSG00000099051,,Gm27241,
ENSMUSG00000098573,,Gm27232,
ENSMUSG00000112084,,Gm10773,
ENSMUSG00000064735,,Gm23057,
ENSMUSG00000090200,,1700025N21Rik,
ENSMUSG00000117440,,Gm50087,
ENSMUSG00000040936,ULK4,Ulk4,ENSG00000168038
ENSMUSG00002075065,RNU6-422P,Gm56276,ENSG00000207362
ENSMUSG00000045257,MORN2,Morn2,ENSG00000188010
ENSMUSG00000034591,SLC41A2,Slc41a2,ENSG00000136052
ENSMUSG00000105552,,Gm19710,
ENSMUSG00000042520,UBAP2L,Ubap2l,ENSG00000143569
ENSMUSG00000054901,ARHGEF33,Arhgef33,ENSG00000214694
ENSMUSG00000056305,USP39,Usp39,ENSG00000168883
ENSMUSG00000046593,TMEM215,Tmem215,ENSG00000188133
ENSMUSG00000112577,,Gm47170,
ENSMUSG00000086355,,4933428C19Rik,
ENSMUSG00000112134,,Gm40723,
ENSMUSG00000047496,RNF152,Rnf152,ENSG00000176641
ENSMUSG00000020255,NOPCHAP1,Nopchap1,ENSG00000151131
ENSMUSG00000081720,,Gm12391,
ENSMUSG00002074917,,Gm56192,
ENSMUSG00000064698,RNU1-54P,Gm24152,ENSG00000252990
ENSMUSG00000028411,APTX,Aptx,ENSG00000137074
ENSMUSG00000108435,,Gm45051,
ENSMUSG00000058706,C2orf68,0610030E20Rik,ENSG00000168887
ENSMUSG00000099582,,Gm29014,
ENSMUSG00000101214,,Gm28403,
ENSMUSG00000020256,ALDH1L2,Aldh1l2,ENSG00000136010
ENSMUSG00000067017,,Capza1-ps1,
ENSMUSG00000006403,ADAMTS4,Adamts4,ENSG00000158859
ENSMUSG00000055912,TMEM150A,Tmem150a,ENSG00000168890
ENSMUSG00000024241,SOS1,Sos1,ENSG00000115904
ENSMUSG00000050700,EMILIN3,Emilin3,ENSG00000183798
ENSMUSG00000055850,,Rnf181,
ENSMUSG00000087147,,Gm14228,
ENSMUSG00000026979,PSD4,Psd4,ENSG00000125637
ENSMUSG00000087291,,Gm11946,
ENSMUSG00000056536,PIGN,Pign,ENSG00000197563
ENSMUSG00000084962,,Gm11947,
ENSMUSG00000051279,GDF6,Gdf6,ENSG00000156466
ENSMUSG00000066938,,Gm10190,
ENSMUSG00000018171,VMP1,Vmp1,ENSG00000062716
ENSMUSG00000097125,,Gm26885,
ENSMUSG00000082843,,4930448K20Rik,
ENSMUSG00000084095,,Gm11834,
ENSMUSG00000082501,,Gm11835,
ENSMUSG00000082008,,Gm12390,
ENSMUSG00000051048,P4HA3,P4ha3,ENSG00000149380
ENSMUSG00000084215,,Gm11814,
ENSMUSG00000086080,,1700123O12Rik,
ENSMUSG00000034560,WASHC4,Washc4,ENSG00000136051
ENSMUSG00000120260,,,
ENSMUSG00000086455,,Gm11815,
ENSMUSG00000081361,,Gm11813,
ENSMUSG00000024014,PIM1,Pim1,ENSG00000137193
ENSMUSG00000083997,,Gm12920,
ENSMUSG00000092880,,Mir3471-1,
ENSMUSG00000066315,,Gm12918,
ENSMUSG00000083220,,Gm12919,
ENSMUSG00002075454,,Gm56194,
ENSMUSG00000059482,CFAP418,Cfap418,ENSG00000156172
ENSMUSG00000073002,VAMP5,Vamp5,ENSG00000168899
ENSMUSG00000065455,MIR21,Mir21a,ENSG00000284190
ENSMUSG00000083992,,Gm11478,
ENSMUSG00000072582,PTRH2,Ptrh2,ENSG00000141378
ENSMUSG00000028410,DNAJA1,Dnaja1,ENSG00000086061
ENSMUSG00000104806,,Gm42566,
ENSMUSG00000105183,,Gm42564,
ENSMUSG00000050732,VAMP8,Vamp8,ENSG00000118640
ENSMUSG00000104928,,Gm42565,
ENSMUSG00002074850,,Gm56088,
ENSMUSG00000097668,,Gm26761,
ENSMUSG00000029182,FAM166C,Fam166c,ENSG00000173557
ENSMUSG00000040528,MILR1,Milr1,ENSG00000271605
ENSMUSG00000053460,GGCX,Ggcx,ENSG00000115486
ENSMUSG00000091614,TMEM217B,Gm17657,ENSG00000286105
ENSMUSG00000065874,,Gm25683,
ENSMUSG00000109045,,Gm45084,
ENSMUSG00000079580,TMEM217,Tmem217,ENSG00000172738
ENSMUSG00000108980,,Gm45155,
ENSMUSG00000087922,RNU6-817P,Gm23229,ENSG00000212385
ENSMUSG00000108856,,Gm35309,
ENSMUSG00000118412,,Gm32766,
ENSMUSG00000091662,,Vmn1r69,
ENSMUSG00000027223,MAPK8IP1,Mapk8ip1,ENSG00000121653
ENSMUSG00000042203,TBC1D22B,Tbc1d22b,ENSG00000065491
ENSMUSG00000053194,CIB4,Cib4,ENSG00000157884
ENSMUSG00002075404,RNU6-111P,Gm56091,ENSG00000252988
ENSMUSG00000111440,,Vmn1r-ps50,
ENSMUSG00000018604,TBX3,Tbx3,ENSG00000135111
ENSMUSG00000053907,MAT2A,Mat2a,ENSG00000168906
ENSMUSG00000045340,,Vmn1r70,
ENSMUSG00000093534,,Vmn1r-ps51,
ENSMUSG00000093826,,Gm6900,
ENSMUSG00000093689,,Vmn1r-ps52,
ENSMUSG00000001911,NFIX,Nfix,ENSG00000008441
ENSMUSG00000030718,PPME1,Ppme1,ENSG00000214517
ENSMUSG00002076558,,Gm56090,
ENSMUSG00000091336,,Gm17157,
ENSMUSG00000110863,,Gm34655,
ENSMUSG00000032216,NEDD4,Nedd4,ENSG00000069869
ENSMUSG00000089900,,Tbc1d22bos,
ENSMUSG00000081715,,Rps11-ps3,
ENSMUSG00000065452,,Mir207,
ENSMUSG00000049969,PLEKHF2,Plekhf2,ENSG00000175895
ENSMUSG00000098764,,Mir7667,
ENSMUSG00000117376,,2010106G04Rik,
ENSMUSG00000092203,,1110038B12Rik,
ENSMUSG00000020263,APPL2,Appl2,ENSG00000136044
ENSMUSG00000050323,NDUFAF6,Ndufaf6,ENSG00000156170
ENSMUSG00000108591,,Particl,
ENSMUSG00000081979,,Rps8-ps3,
ENSMUSG00000100672,,Gm28404,
ENSMUSG00000082781,,Rps19-ps14,
ENSMUSG00000029844,HOXA1,Hoxa1,ENSG00000105991
ENSMUSG00000101219,,Gm20302,
ENSMUSG00002075378,,Gm56258,
ENSMUSG00000101656,,Gm8004,
ENSMUSG00000097403,,9230116N13Rik,
ENSMUSG00000026404,DDX59,Ddx59,ENSG00000118197
ENSMUSG00000087658,,Hotairm1,
ENSMUSG00002076637,,Gm56050,
ENSMUSG00002075344,,Gm56051,
ENSMUSG00002074924,,Gm56052,
ENSMUSG00000034087,NLRP4,Nlrp4b,ENSG00000160505
ENSMUSG00002075580,,Gm56053,
ENSMUSG00000014704,HOXA2,Hoxa2,ENSG00000105996
ENSMUSG00000056445,,Hoxaas2,
ENSMUSG00000099093,,Mir7000,
ENSMUSG00000057133,CHD6,Chd6,ENSG00000124177
ENSMUSG00000028409,SMU1,Smu1,ENSG00000122692
ENSMUSG00000079560,HOXA3,Hoxa3,ENSG00000105997
ENSMUSG00000041498,KIF14,Kif14,ENSG00000118193
ENSMUSG00000106300,,Gm42765,
ENSMUSG00000087626,,Gm15050,
ENSMUSG00000053214,,Gm9899,
ENSMUSG00000085696,,Hoxaas3,
ENSMUSG00000029178,KLF3,Klf3,ENSG00000109787
ENSMUSG00000110034,,Gm45379,
ENSMUSG00000101451,,Gm29430,
ENSMUSG00000059206,,Vmn1r71,
ENSMUSG00000005503,EVX1,Evx1,ENSG00000106038
ENSMUSG00000059159,,Gm8129,
ENSMUSG00000084282,,Gm15054,
ENSMUSG00000107679,,4930404I20Rik,
ENSMUSG00000109800,,Gm5130,
ENSMUSG00000108147,,4930443G03Rik,
ENSMUSG00000058420,SYT17,Syt17,ENSG00000103528
ENSMUSG00000030228,PIK3C2G,Pik3c2g,ENSG00000139144
ENSMUSG00002076787,,Gm56259,
ENSMUSG00000020718,POLG2,Polg2,ENSG00000256525
ENSMUSG00000056412,,Psenen-ps,
ENSMUSG00000083025,,Gm11829,
ENSMUSG00000105333,,Mir684-2,
ENSMUSG00000081490,,Gm11830,
ENSMUSG00000028211,TP53INP1,Trp53inp1,ENSG00000164938
ENSMUSG00000034041,LYL1,Lyl1,ENSG00000104903
ENSMUSG00000104273,,A530064N14Rik,
ENSMUSG00000053226,DAND5,Dand5,ENSG00000179284
ENSMUSG00000102573,,Gm7265,
ENSMUSG00000049265,KCNK3,Kcnk3,ENSG00000171303
ENSMUSG00000104066,,Gm37955,
ENSMUSG00000032536,TRAK1,Trak1,ENSG00000182606
ENSMUSG00000020719,DDX5,Ddx5,ENSG00000108654
ENSMUSG00000109747,,Gm45438,
ENSMUSG00000106205,,C230096K16Rik,
ENSMUSG00000118495,,Gm21011,
ENSMUSG00000033751,GADD45GIP1,Gadd45gip1,ENSG00000179271
ENSMUSG00000028413,B4GALT1,B4galt1,ENSG00000086062
ENSMUSG00000044827,TLR1,Tlr1,ENSG00000174125
ENSMUSG00000077795,,Gm25561,
ENSMUSG00000078765,U2AF1L4,U2af1l4,ENSG00000161265
ENSMUSG00000109780,,Gm45447,
ENSMUSG00000010461,EYA4,Eya4,ENSG00000112319
ENSMUSG00000067745,,Gm14243,
ENSMUSG00000085469,,Gm14242,
ENSMUSG00000003813,RAD23A,Rad23a,ENSG00000179262
ENSMUSG00000081099,,Gm5270,
ENSMUSG00000081151,,Gm11448,
ENSMUSG00000087031,,Gm14241,
ENSMUSG00000083374,,Gm11449,
ENSMUSG00000100943,,Gm29229,
ENSMUSG00000060131,ATP8B4,Atp8b4,ENSG00000104043
ENSMUSG00000051498,TLR6,Tlr6,ENSG00000174130
ENSMUSG00000099337,,Gm29486,
ENSMUSG00000101413,,Gm29485,
ENSMUSG00000104414,,Gm37799,
ENSMUSG00000104366,,4933409D19Rik,
ENSMUSG00000097229,,Platr23,
ENSMUSG00000018263,TBX5,Tbx5,ENSG00000089225
ENSMUSG00000041483,ZNF281,Zfp281,ENSG00000162702
ENSMUSG00000093009,SNORD52,Snord52,ENSG00000201754
ENSMUSG00000092687,SNORD48,Gm25744,ENSG00000201823
ENSMUSG00000092557,,Gm8696,
ENSMUSG00000090877,HSPA1A,Hspa1b,ENSG00000204389
ENSMUSG00000090877,HSPA1B,Hspa1b,ENSG00000204388
ENSMUSG00000091971,HSPA1A,Hspa1a,ENSG00000204389
ENSMUSG00000091971,HSPA1B,Hspa1a,ENSG00000204388
ENSMUSG00000007033,HSPA1L,Hspa1l,ENSG00000204390
ENSMUSG00000097448,,Platr22,
ENSMUSG00000073415,,Gm10501,
ENSMUSG00000096377,,Mir5123,
ENSMUSG00000007050,LSM2,Lsm2,ENSG00000204392
ENSMUSG00002075456,,Gm56196,
ENSMUSG00000092912,RNU6-244P,Gm24086,ENSG00000212330
ENSMUSG00002075913,,Gm56197,
ENSMUSG00002076813,,Gm56264,
ENSMUSG00000081309,,Gm12397,
ENSMUSG00000104360,,Mif-ps1,
ENSMUSG00000028415,SPINK4,Spink4,ENSG00000122711
ENSMUSG00000003814,CALR,Calr,ENSG00000179218
ENSMUSG00000103953,,Gm29718,
ENSMUSG00000104261,,Gm17781,
ENSMUSG00000026398,NR5A2,Nr5a2,ENSG00000116833
ENSMUSG00000028212,CCNE2,Ccne2,ENSG00000175305
ENSMUSG00000029175,SLC35F6,Slc35f6,ENSG00000213699
ENSMUSG00000093273,,Mir3064,
ENSMUSG00002076984,,Gm56260,
ENSMUSG00000047126,CLTC,Cltc,ENSG00000141367
ENSMUSG00000087685,,1700122E12Rik,
ENSMUSG00000003808,FARSA,Farsa,ENSG00000179115
ENSMUSG00000103951,,Gm37269,
ENSMUSG00000107870,,Gm43940,
ENSMUSG00000107084,,Gm43269,
ENSMUSG00000107601,,Gm2651,
ENSMUSG00000107063,,Gm38554,
ENSMUSG00000106955,,Gm42960,
ENSMUSG00000106945,,Gm42961,
ENSMUSG00000093710,,Mir5625,
ENSMUSG00002075687,,Gm56096,
ENSMUSG00000106779,,Gm8579,
ENSMUSG00000088970,RNU7-140P,Rnu7-ps3,ENSG00000238364
ENSMUSG00000029185,FAM114A1,Fam114a1,ENSG00000197712
ENSMUSG00000077207,RNU6-497P,Gm25609,ENSG00000202186
ENSMUSG00000102751,,Gm37057,
ENSMUSG00000119293,,Gm24655,
ENSMUSG00000102738,,1700006P03Rik,
ENSMUSG00000112111,,Gm47834,
ENSMUSG00000088164,,Gm23534,
ENSMUSG00000107184,,Gm18222,
ENSMUSG00000103070,,Gm37903,
ENSMUSG00000088715,,Gm22727,
ENSMUSG00000107017,,Gm43196,
ENSMUSG00000090126,,4930519F09Rik,
ENSMUSG00000103728,,Gm37099,
ENSMUSG00000107222,,Gm43198,
ENSMUSG00000104112,,Gm37293,
ENSMUSG00000107215,,Gm43197,
ENSMUSG00000047735,SAMD9L,Samd9l,ENSG00000177409
ENSMUSG00000104118,,Gm37298,
ENSMUSG00000098045,,Gm26979,
ENSMUSG00000103038,,Gm37124,
ENSMUSG00000102277,,A130050O07Rik,
ENSMUSG00000098145,,Gm26936,
ENSMUSG00000111991,,Gm47835,
ENSMUSG00000088093,RPPH1-3P,Gm22811,ENSG00000252350
ENSMUSG00000015519,C6orf58,2310057J18Rik,ENSG00000184530
ENSMUSG00000044156,HEPACAM2,Hepacam2,ENSG00000188175
ENSMUSG00000102142,,Gm26930,
ENSMUSG00000104145,,D130019J16Rik,
ENSMUSG00000103427,,Gm37534,
ENSMUSG00000065565,MIR181A1,Mir181a-1,ENSG00000207759
ENSMUSG00000098206,,Mir181a-1hg,
ENSMUSG00000065458,,Mir181b-1,
ENSMUSG00000104197,,Gm37632,
ENSMUSG00000077042,,Mir574,
ENSMUSG00000106186,,Gm43627,
ENSMUSG00002075181,,Gm56272,
ENSMUSG00000037913,TMEM156,Tmem156,ENSG00000121895
ENSMUSG00000026319,RELCH,Relch,ENSG00000134444
ENSMUSG00000098331,,Mir7069,
ENSMUSG00000003824,SYCE2,Syce2,ENSG00000161860
ENSMUSG00000026976,PAX8,Pax8,ENSG00000125618
ENSMUSG00000120992,,,
ENSMUSG00000007029,VARS1,Vars,ENSG00000204394
ENSMUSG00000054920,KLHL5,Klhl5,ENSG00000109790
ENSMUSG00000001376,VPS50,Vps50,ENSG00000004766
ENSMUSG00000028416,BAG1,Bag1,ENSG00000107262
ENSMUSG00000077569,SNORA58B,Gm24608,ENSG00000201129
ENSMUSG00000098397,,Mir7669,
ENSMUSG00000027942,C1orf43,4933434E20Rik,ENSG00000143612
ENSMUSG00000003809,GCDH,Gcdh,ENSG00000105607
ENSMUSG00000110846,,Gm18508,
ENSMUSG00000111542,,Gm30619,
ENSMUSG00000095478,,Gm9824,
ENSMUSG00000093189,,Gm25694,
ENSMUSG00000096553,,Gm10097,
ENSMUSG00000111890,,Gm48836,
ENSMUSG00000086434,,Gm15200,
ENSMUSG00000086428,,Gm15199,
ENSMUSG00000019802,SEC63,Sec63,ENSG00000025796
ENSMUSG00002076210,,Gm56099,
ENSMUSG00000029177,CENPA,Cenpa,ENSG00000115163
ENSMUSG00000020435,OSBP2,Osbp2,ENSG00000184792
ENSMUSG00000028419,CHMP5,Chmp5,ENSG00000086065
ENSMUSG00000110751,,C230053D17Rik,
ENSMUSG00000110738,,Gm47092,
ENSMUSG00000119989,,Gm39213,
ENSMUSG00000032532,CCK,Cck,ENSG00000187094
ENSMUSG00000054191,KLF1,Klf1,ENSG00000105610
ENSMUSG00000085057,,Gm13415,
ENSMUSG00000040738,INTS8,Ints8,ENSG00000164941
ENSMUSG00000003812,DNASE2,Dnase2a,ENSG00000105612
ENSMUSG00000099120,,Gm27193,
ENSMUSG00000082307,,Gm13418,
ENSMUSG00000111598,,Gm47095,
ENSMUSG00000110814,,Gm38661,
ENSMUSG00000032530,LYZL4,Lyzl4,ENSG00000157093
ENSMUSG00000075415,FNBP1,Fnbp1,ENSG00000187239
ENSMUSG00000087719,,Gm26464,
ENSMUSG00000044770,SCML4,Scml4,ENSG00000146285
ENSMUSG00000053693,MAST1,Mast1,ENSG00000105613
ENSMUSG00000029594,RBM19,Rbm19,ENSG00000122965
ENSMUSG00000084995,,Lyzl4os,
ENSMUSG00000118504,,Gm53012,
ENSMUSG00000111844,,Gm47097,
ENSMUSG00000032528,VIPR1,Vipr1,ENSG00000114812
ENSMUSG00000090005,,Gm16540,
ENSMUSG00000118506,CFAP141,Cfap141,ENSG00000163263
ENSMUSG00000077996,,Mir190b,
ENSMUSG00000027940,TPM3,Tpm3,ENSG00000143549
ENSMUSG00000018372,CEP95,Cep95,ENSG00000258890
ENSMUSG00000061536,SEC22C,Sec22c,ENSG00000093183
ENSMUSG00000007030,VWA7,Vwa7,ENSG00000204396
ENSMUSG00000111086,,Gm48671,
ENSMUSG00000111333,,Gm48670,
ENSMUSG00000111972,,Gm40778,
ENSMUSG00000100558,,1700025F24Rik,
ENSMUSG00000085454,,Grip1os3,
ENSMUSG00000085592,,Gm16321,
ENSMUSG00000034813,GRIP1,Grip1,ENSG00000155974
ENSMUSG00000109167,,Gm44652,
ENSMUSG00000110097,,Zscan4a,
ENSMUSG00002076705,,Gm55165,
ENSMUSG00000074203,,G430095P16Rik,
ENSMUSG00000109805,,Gm45886,
ENSMUSG00000088352,,Gm24013,
ENSMUSG00000032526,SS18L2,Ss18l2,ENSG00000008324
ENSMUSG00000109924,,Gm18781,
ENSMUSG00000084077,,Gm11952,
ENSMUSG00000095115,ITPRIPL2,Itpripl2,ENSG00000205730
ENSMUSG00000109650,,Gm45448,
ENSMUSG00000084930,,Gm11706,
ENSMUSG00000079042,,Apela,
ENSMUSG00000020434,C5orf52,4921536K21Rik,ENSG00000187658
ENSMUSG00000097368,,Gm10390,
ENSMUSG00000110402,,Gm7203,
ENSMUSG00000106915,,Gm42655,
ENSMUSG00000074300,SMIM31,Smim31,ENSG00000248771
ENSMUSG00002075229,,Gm56103,
ENSMUSG00000110395,,Gm4903,
ENSMUSG00000107141,,Gm42654,
ENSMUSG00000109683,,Gm7836,
ENSMUSG00000109900,,Gm18638,
ENSMUSG00000095339,,Zscan4b,
ENSMUSG00000029595,LHX5,Lhx5,ENSG00000089116
ENSMUSG00000109711,,Gm45445,
ENSMUSG00000047205,DUSP18,Dusp18,ENSG00000167065
ENSMUSG00000109620,,Gm48810,
ENSMUSG00002076124,,Gm55340,
ENSMUSG00000109935,,Gm7619,
ENSMUSG00000036185,SAPCD1,Sapcd1,ENSG00000228727
ENSMUSG00000077549,SNORD71,Snord71,ENSG00000223224
ENSMUSG00000084507,,Gm25321,
ENSMUSG00000078143,,Gm17344,
ENSMUSG00000109971,,Gm45279,
ENSMUSG00000119795,,Mir297-1,
ENSMUSG00000048807,SLC35E4,Slc35e4,ENSG00000100036
ENSMUSG00000110111,,Gm7786,
ENSMUSG00000031732,PHLPP2,Phlpp2,ENSG00000040199
ENSMUSG00000109378,,Gm49396,
ENSMUSG00000032525,NKTR,Nktr,ENSG00000114857
ENSMUSG00000029168,DPYSL5,Dpysl5,ENSG00000157851
ENSMUSG00000018425,DHX40,Dhx40,ENSG00000108406
ENSMUSG00000007035,MSH5,Msh5,ENSG00000204410
ENSMUSG00000110346,,Gm18122,
ENSMUSG00000028423,NFX1,Nfx1,ENSG00000086102
ENSMUSG00000054272,,Zscan4c,
ENSMUSG00000085678,,Gm16349,
ENSMUSG00000027939,NUP210L,Nup210l,ENSG00000143552
ENSMUSG00000001672,MARVELD3,Marveld3,ENSG00000140832
ENSMUSG00000110072,,Gm45327,
ENSMUSG00000109952,,Gm45395,
ENSMUSG00000036826,IGFLR1,Igflr1,ENSG00000126246
ENSMUSG00000104044,,Gm37566,
ENSMUSG00000101330,,Gm10193,
ENSMUSG00000026321,TNFRSF11A,Tnfrsf11a,ENSG00000141655
ENSMUSG00000110707,,Gm45795,
ENSMUSG00000001670,TAT,Tat,ENSG00000198650
ENSMUSG00000110103,,Zscan4-ps1,
ENSMUSG00000110196,,Gm33601,
ENSMUSG00000109730,,Gm7151,
ENSMUSG00000110348,,Gm4157,
ENSMUSG00000109889,,Gm3774,
ENSMUSG00000030652,COQ7,Coq7,ENSG00000167186
ENSMUSG00000102690,,Gm37779,
ENSMUSG00000118795,RNU6-786P,Gm26214,ENSG00000252658
ENSMUSG00000099448,,Gm18801,
ENSMUSG00000102693,,4933401J01Rik,
ENSMUSG00000064842,RNU6-897P,Gm26206,ENSG00000252944
ENSMUSG00000051951,XKR4,Xkr4,ENSG00000206579
ENSMUSG00000106173,,Gm42764,
ENSMUSG00000107094,,Gm43294,
ENSMUSG00000029596,SDSL,Sdsl,ENSG00000139410
ENSMUSG00000023964,CALCR,Calcr,ENSG00000004948
ENSMUSG00000110561,,Gm45888,
ENSMUSG00000102851,,Gm18956,
ENSMUSG00000103377,,Gm37180,
ENSMUSG00000035930,CHST4,Chst4,ENSG00000140835
ENSMUSG00000104017,,Gm37363,
ENSMUSG00000103025,,Gm37686,
ENSMUSG00000089699,,Gm1992,
ENSMUSG00000103201,,Gm37329,
ENSMUSG00000103147,,Gm7341,
ENSMUSG00000110507,,8030455M16Rik,
ENSMUSG00000103161,,Gm38148,
ENSMUSG00000102331,,Gm19938,
ENSMUSG00000044676,ZNF23,Zfp612,ENSG00000167377
ENSMUSG00000102348,,Gm10568,
ENSMUSG00000102592,,Gm38385,
ENSMUSG00000088333,,Gm27396,
ENSMUSG00000102343,,Gm37381,
ENSMUSG00000025900,RP1,Rp1,ENSG00000104237
ENSMUSG00000091041,,Gm17720,
ENSMUSG00000095941,TLE7,Tle7,ENSG00000260734
ENSMUSG00000018427,YPEL2,Ypel2,ENSG00000175155
ENSMUSG00000064930,SNORA41,Gm23723,ENSG00000207406
ENSMUSG00000104649,,Gm43712,
ENSMUSG00000084527,,Gm24185,
ENSMUSG00000090733,,Rps27,
ENSMUSG00000003657,CALB2,Calb2,ENSG00000172137
ENSMUSG00000102948,,Gm6101,
ENSMUSG00000104123,,Gm37483,
ENSMUSG00000030852,TACC2,Tacc2,ENSG00000138162
ENSMUSG00000088816,,Gm22387,
ENSMUSG00000026072,IL1R1,Il1r1,ENSG00000115594
ENSMUSG00000061666,GDPD1,Gdpd1,ENSG00000153982
ENSMUSG00000029166,MAPRE3,Mapre3,ENSG00000084764
ENSMUSG00000027935,RAB13,Rab13,ENSG00000143545
ENSMUSG00000097820,,E530011L22Rik,
ENSMUSG00000013419,ZBTB47,Zfp651,ENSG00000114853
ENSMUSG00000046441,CMTR2,Cmtr2,ENSG00000180917
ENSMUSG00000097409,,Gm26832,
ENSMUSG00000027937,JTB,Jtb,ENSG00000143543
ENSMUSG00000085991,,Gm11479,
ENSMUSG00000020495,SMG8,Smg8,ENSG00000167447
ENSMUSG00000111000,,Gm47108,
ENSMUSG00000074001,KLHL40,Klhl40,ENSG00000157119
ENSMUSG00000103560,,Gm38070,
ENSMUSG00000076357,,Mir653,
ENSMUSG00000070107,MIR489,Mir489,ENSG00000207656
ENSMUSG00000025902,SOX17,Sox17,ENSG00000164736
ENSMUSG00000108091,,Gm44221,
ENSMUSG00000092862,,Mir3094,
ENSMUSG00000029664,TFPI2,Tfpi2,ENSG00000105825
ENSMUSG00000028427,AQP7,Aqp7,ENSG00000165269
ENSMUSG00000028427,AQP7B,Aqp7,ENSG00000259916
ENSMUSG00000106229,,Gm19409,
ENSMUSG00000087258,,Gm15461,
ENSMUSG00000029597,SDS,Sds,ENSG00000135094
ENSMUSG00000062151,UNC13C,Unc13c,ENSG00000137766
ENSMUSG00000082507,,Gm9378,
ENSMUSG00000018363,SMURF2,Smurf2,ENSG00000108854
ENSMUSG00000027938,CREB3L4,Creb3l4,ENSG00000143578
ENSMUSG00000029663,GNGT1,Gngt1,ENSG00000127928
ENSMUSG00000120973,,,
ENSMUSG00000118881,,Gm23421,
ENSMUSG00000104238,,Gm37587,
ENSMUSG00000007041,CLIC1,Clic1,ENSG00000213719
ENSMUSG00000102269,,Gm7357,
ENSMUSG00000032766,GNG11,Gng11,ENSG00000127920
ENSMUSG00000118917,RNU6-31P,Gm22307,ENSG00000207116
ENSMUSG00000103003,,Gm38076,
ENSMUSG00000104328,,Gm37323,
ENSMUSG00000102735,,Gm7369,
ENSMUSG00000098104,,Gm6085,
ENSMUSG00000107681,,4930528H21Rik,
ENSMUSG00000102175,,Gm6119,
ENSMUSG00000032757,,Bet1,
ENSMUSG00002075947,RNU6-607P,Gm56275,ENSG00000223215
ENSMUSG00000088154,RNU6-172P,Gm25637,ENSG00000222932
ENSMUSG00000103265,,Gm2053,
ENSMUSG00000028435,AQP3,Aqp3,ENSG00000165272
ENSMUSG00000103922,,Gm6123,
ENSMUSG00000038866,ZCCHC2,Zcchc2,ENSG00000141664
ENSMUSG00000108139,,Gm44055,
ENSMUSG00000045205,DPY19L4,Dpy19l4,ENSG00000156162
ENSMUSG00000107510,,Gm44057,
ENSMUSG00000098779,,Gm8602,
ENSMUSG00000107564,,Gm44379,
ENSMUSG00000007039,DDAH2,Ddah2,ENSG00000213722
ENSMUSG00000108014,,Gm44380,
ENSMUSG00002075587,RN7SKP32,Gm56064,ENSG00000222099
ENSMUSG00000107450,,Gm2522,
ENSMUSG00000102946,,Gm37883,
ENSMUSG00000086165,,Gm15690,
ENSMUSG00000107603,,Gm43921,
ENSMUSG00000103832,,Gm37611,
