gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	#B16BA8	#F39426	B cells Memory	CAFs MSC iCAF-like	CAFs myCAF-like	Cycling PVL	Cycling T-cells	Cycling_Myeloid	DCs	Endothelial ACKR1	Endothelial CXCL12	Endothelial RGS5	Luminal Progenitors	Macrophage	Monocyte	NK cells	NKT cells	PVL Differentiated	PVL Immature	T cells CD4+	T cells CD8+
KLRF1	Q9NZS2	False	KLRF1_HUMAN		CPI-SS025C8F785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.809	0.896	0.0	0.0	0.0	0.118
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0A6FCBF7C	0.077	0.019	0.05	0.112	0.097	0.82	0.191	0.0	0.0	0.307	0.733	0.541	0.19	0.082	0.124	0.0	0.16	0.076	0.187	0.052	0.0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS04A5D6B6F	0.077	0.019	0.05	0.112	0.097	0.82	0.191	0.0	0.0	0.307	0.733	0.541	0.19	0.082	0.124	0.0	0.16	0.076	0.187	0.052	0.0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0E5A6ADB3	0.077	0.019	0.05	0.112	0.097	0.82	0.191	0.0	0.0	0.307	0.733	0.541	0.19	0.082	0.124	0.0	0.16	0.076	0.187	0.052	0.0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0AFCA0602	0.077	0.019	0.05	0.112	0.097	0.82	0.191	0.0	0.0	0.307	0.733	0.541	0.19	0.082	0.124	0.0	0.16	0.076	0.187	0.052	0.0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS052ADA696	0.077	0.019	0.05	0.112	0.097	0.82	0.191	0.0	0.0	0.307	0.733	0.541	0.19	0.082	0.124	0.0	0.16	0.076	0.187	0.052	0.0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0DB3F5A37	0.077	0.019	0.05	0.112	0.097	0.82	0.191	0.0	0.0	0.307	0.733	0.541	0.19	0.082	0.124	0.0	0.16	0.076	0.187	0.052	0.0
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS029811409	0.131	0.114	0.108	0.364	0.423	0.82	0.0	0.0	0.031	0.008	0.0	0.0	0.177	0.102	0.255	0.248	0.099	0.16	0.106	0.077	0.066
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0423580E5	0.131	0.114	0.108	0.364	0.423	0.82	0.0	0.0	0.031	0.008	0.0	0.0	0.177	0.102	0.255	0.248	0.099	0.16	0.106	0.077	0.066
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS06BBCAC08	0.131	0.114	0.108	0.364	0.423	0.82	0.0	0.0	0.031	0.008	0.0	0.0	0.177	0.102	0.255	0.248	0.099	0.16	0.106	0.077	0.066
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS08E4D6FA9	0.131	0.114	0.108	0.364	0.423	0.82	0.0	0.0	0.031	0.008	0.0	0.0	0.177	0.102	0.255	0.248	0.099	0.16	0.106	0.077	0.066
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS060B82BBC	0.131	0.114	0.108	0.364	0.423	0.82	0.0	0.0	0.031	0.008	0.0	0.0	0.177	0.102	0.255	0.248	0.099	0.16	0.106	0.077	0.066
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS065B2DBAE	0.131	0.114	0.108	0.364	0.423	0.82	0.0	0.0	0.031	0.008	0.0	0.0	0.177	0.102	0.255	0.248	0.099	0.16	0.106	0.077	0.066
MCAM	P43121	False	MUC18_HUMAN		CPI-SS0730D1EF3	0.002	0.002	0.0	0.045	0.034	1.996	0.0	0.0	0.0	0.387	0.866	1.217	0.05	0.0	0.077	0.0	0.0	1.48	1.508	0.029	0.0
NRCAM	Q92823	False	NRCAM_HUMAN		CPI-SS0BDC912F3	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.019	0.14	0.065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C3AR1	Q16581	False	C3AR_HUMAN		CPI-SS03E48EFEA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.162	0.0	0.0	0.0	0.0	0.0	0.335	0.0	0.0	0.0	0.0	0.0	0.024	0.0
C5AR2	Q9P296	False	C5AR2_HUMAN		CPI-SS00F4019EA	0.009	0.007	0.0	0.0	0.0	0.0	0.0	0.153	0.0	0.015	0.0	0.028	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C5AR2	Q9P296	False	C5AR2_HUMAN		CPI-SS01E4E32AC	0.009	0.007	0.0	0.0	0.0	0.0	0.0	0.153	0.0	0.015	0.0	0.028	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C5AR2	Q9P296	False	C5AR2_HUMAN		CPI-SS0A7E3A1AF	0.009	0.007	0.0	0.0	0.0	0.0	0.0	0.153	0.0	0.015	0.0	0.028	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADGRG1	Q9Y653	False	AGRG1_HUMAN		CPI-SS0343DD0EE	0.071	0.068	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.348	0.444	0.501	0.36	0.0	0.0	0.0	0.216	0.045	0.0	0.0	0.0
ADGRG1	Q9Y653	False	AGRG1_HUMAN		CPI-SS09C0B8677	0.071	0.068	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.348	0.444	0.501	0.36	0.0	0.0	0.0	0.216	0.045	0.0	0.0	0.0
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS015BF69EE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.173	0.109	0.061	0.0	0.069	0.0	0.031	0.082	0.0	0.0	0.0	0.0	0.0	0.0
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS01771D11B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.173	0.109	0.061	0.0	0.069	0.0	0.031	0.082	0.0	0.0	0.0	0.0	0.0	0.0
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS06D2944B5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.173	0.109	0.061	0.0	0.069	0.0	0.031	0.082	0.0	0.0	0.0	0.0	0.0	0.0
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0924C61F1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.173	0.109	0.061	0.0	0.069	0.0	0.031	0.082	0.0	0.0	0.0	0.0	0.0	0.0
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0BBF93C62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.173	0.109	0.061	0.0	0.069	0.0	0.031	0.082	0.0	0.0	0.0	0.0	0.0	0.0
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0335C4DDE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.173	0.109	0.061	0.0	0.069	0.0	0.031	0.082	0.0	0.0	0.0	0.0	0.0	0.0
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0087B834D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.173	0.109	0.061	0.0	0.069	0.0	0.031	0.082	0.0	0.0	0.0	0.0	0.0	0.0
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS00581282E	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.468	0.213	0.025	0.0	0.0	0.0	0.723	0.44	0.0	0.0	0.0	0.0	0.0	0.039
CRHR1	P34998	False	CRFR1_HUMAN		CPI-SS0A748917D	0.048	0.038	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0
CRHR2	Q13324	False	CRFR2_HUMAN		CPI-SS0E654708F	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0AB1F04A0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.962	0.195	0.0	0.0	0.0	0.0	0.504	0.748	0.0	0.0	0.021	0.0	0.0	0.0
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS015162AFC	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.962	0.195	0.0	0.0	0.0	0.0	0.504	0.748	0.0	0.0	0.021	0.0	0.0	0.0
CSF3R	Q99062	False	CSF3R_HUMAN		CPI-SS08376F0E6	0.103	0.077	0.0	0.0	0.0	0.0	0.0	0.284	0.254	0.0	0.0	0.0	0.0	0.326	0.271	0.0	0.0	0.0	0.0	0.0	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0F562FEA5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS09185EA8F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS00270ECE6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS093B46106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS08102DC9E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0315F51DD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0BC034428	0.016	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126	0.0	0.0	0.0	0.0
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS03818E1DD	0.016	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126	0.0	0.0	0.0	0.0
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0C62E5DD8	0.016	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126	0.0	0.0	0.0	0.0
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0698C4DC4	0.016	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126	0.0	0.0	0.0	0.0
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS09A1EB4B3	0.0	0.0	0.0	0.0	0.007	0.0	1.119	0.0	0.091	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.102	0.0	0.0	0.08	0.113
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS080683E15	0.0	0.0	0.0	0.0	0.007	0.0	1.119	0.0	0.091	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.102	0.0	0.0	0.08	0.113
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS09FAC4977	0.0	0.0	0.0	0.0	0.007	0.0	1.119	0.0	0.091	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.102	0.0	0.0	0.08	0.113
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS0747FCACD	0.01	0.01	0.0	0.014	0.06	0.0	0.0	0.0	0.05	0.05	0.103	0.14	0.0	0.012	0.074	0.0	0.0	0.079	0.0	0.0	0.0
CXCR5	P32302	False	CXCR5_HUMAN		CPI-SS0C2437E0D	0.0	0.0	0.149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0669CC233	0.063	0.035	2.214	0.014	0.006	0.0	1.59	0.786	1.407	0.01	0.178	0.302	0.082	1.302	1.489	2.545	1.417	0.0	0.029	2.012	2.086
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0A28DCA72	0.063	0.035	2.214	0.014	0.006	0.0	1.59	0.786	1.407	0.01	0.178	0.302	0.082	1.302	1.489	2.545	1.417	0.0	0.029	2.012	2.086
CXCR6	O00574	False	CXCR6_HUMAN		CPI-SS0B1535576	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.089	0.044
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS061A7E099	0.003	0.009	0.471	0.055	0.051	0.82	1.392	0.319	0.315	0.035	0.103	0.088	0.257	0.148	0.436	1.347	0.696	0.281	0.16	0.383	0.405
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS0118D1B89	0.003	0.009	0.471	0.055	0.051	0.82	1.392	0.319	0.315	0.035	0.103	0.088	0.257	0.148	0.436	1.347	0.696	0.281	0.16	0.383	0.405
ADGRE5	P48960	False	CD97_HUMAN		CPI-CS056DF06D6	0.003	0.009	0.471	0.055	0.051	0.82	1.392	0.319	0.315	0.035	0.103	0.088	0.257	0.148	0.436	1.347	0.696	0.281	0.16	0.383	0.405
ADGRE5	P48960	False	CD97_HUMAN		CPI-CS0D69D106B	0.003	0.009	0.471	0.055	0.051	0.82	1.392	0.319	0.315	0.035	0.103	0.088	0.257	0.148	0.436	1.347	0.696	0.281	0.16	0.383	0.405
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS0E4245B64	0.003	0.009	0.471	0.055	0.051	0.82	1.392	0.319	0.315	0.035	0.103	0.088	0.257	0.148	0.436	1.347	0.696	0.281	0.16	0.383	0.405
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS076F4624B	0.003	0.009	0.471	0.055	0.051	0.82	1.392	0.319	0.315	0.035	0.103	0.088	0.257	0.148	0.436	1.347	0.696	0.281	0.16	0.383	0.405
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS0305C793D	0.003	0.009	0.471	0.055	0.051	0.82	1.392	0.319	0.315	0.035	0.103	0.088	0.257	0.148	0.436	1.347	0.696	0.281	0.16	0.383	0.405
ESR1	P03372	False	ESR1_HUMAN		CPI-CS09B8977D7	0.371	0.397	0.0	0.04	0.028	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.139	0.047	0.0	0.0	0.0	0.034	0.0	0.004	0.0
ESR1	P03372	False	ESR1_HUMAN		CPI-CS0168A25C9	0.371	0.397	0.0	0.04	0.028	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.139	0.047	0.0	0.0	0.0	0.034	0.0	0.004	0.0
PPARA	Q07869	False	PPARA_HUMAN		CPI-CS0259A0EB4	0.003	0.006	0.028	0.074	0.026	0.0	0.0	0.0	0.0	0.042	0.01	0.039	0.05	0.021	0.0	0.271	0.0	0.062	0.0	0.025	0.038
PPARA	Q07869	False	PPARA_HUMAN		CPI-CS099F73A95	0.003	0.006	0.028	0.074	0.026	0.0	0.0	0.0	0.0	0.042	0.01	0.039	0.05	0.021	0.0	0.271	0.0	0.062	0.0	0.025	0.038
NR1H2	P55055	False	NR1H2_HUMAN		CPI-CS086D3E39F	0.141	0.159	0.082	0.158	0.135	0.0	0.189	0.259	0.0	0.241	0.201	0.245	0.055	0.083	0.082	0.0	0.0	0.172	0.069	0.075	0.035
NR1H3	Q13133	False	NR1H3_HUMAN		CPI-CS0DC57DE37	0.077	0.073	0.0	0.086	0.043	0.0	0.0	0.209	0.061	0.0	0.0	0.0	0.134	0.084	0.129	0.0	0.0	0.028	0.027	0.0	0.0
PPARD	Q03181	False	PPARD_HUMAN		CPI-CS0D89E7C19	0.045	0.066	0.01	0.052	0.063	0.82	0.0	0.149	0.051	0.087	0.017	0.039	0.09	0.062	0.159	0.0	0.0	0.083	0.0	0.059	0.0
PPARG	P37231	False	PPARG_HUMAN		CPI-CS0412B081A	0.02	0.002	0.0	0.0	0.008	0.0	0.0	0.118	0.0	0.153	0.043	0.166	0.0	0.061	0.0	0.0	0.0	0.082	0.012	0.0	0.0
HHIP	Q96QV1	False	HHIP_HUMAN		CPI-SS07C846DEE	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP5	O75197	False	LRP5_HUMAN		CPI-SS09EE83769	0.083	0.066	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.135	0.018	0.115	0.213	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0FB520A95	0.083	0.066	0.0	0.039	0.073	0.0	0.0	0.0	0.0	0.135	0.018	0.115	0.213	0.0	0.0	0.0	0.0	0.044	0.041	0.0	0.0
LRP6	O75581	False	LRP6_HUMAN		CPI-SS0703C3CE4	0.036	0.048	0.0	0.066	0.048	0.0	0.0	0.0	0.029	0.095	0.278	0.128	0.431	0.004	0.0	0.0	0.0	0.025	0.094	0.007	0.0
LRP6	O75581	False	LRP6_HUMAN		CPI-SS063D79C85	0.036	0.048	0.0	0.066	0.048	0.0	0.0	0.0	0.029	0.095	0.278	0.128	0.431	0.004	0.0	0.0	0.0	0.025	0.094	0.007	0.0
LRP6	O75581	False	LRP6_HUMAN		CPI-SS0C977FC22	0.036	0.048	0.0	0.066	0.048	0.0	0.0	0.0	0.029	0.095	0.278	0.128	0.431	0.004	0.0	0.0	0.0	0.025	0.094	0.007	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS047232C64	0.126	0.127	0.0	0.076	0.285	0.82	0.0	0.0	0.0	0.014	0.038	0.11	0.463	0.0	0.077	0.0	0.0	1.629	1.852	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS035E5A708	0.126	0.127	0.0	0.076	0.285	0.82	0.0	0.0	0.0	0.014	0.038	0.11	0.463	0.0	0.077	0.0	0.0	1.629	1.852	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0938C6980	0.126	0.127	0.0	0.076	0.285	0.82	0.0	0.0	0.0	0.014	0.038	0.11	0.463	0.0	0.077	0.0	0.0	1.629	1.852	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0B99F22A2	0.126	0.127	0.0	0.076	0.285	0.82	0.0	0.0	0.0	0.014	0.038	0.11	0.463	0.0	0.077	0.0	0.0	1.629	1.852	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0263EFDDF	0.126	0.127	0.0	0.076	0.285	0.82	0.0	0.0	0.0	0.014	0.038	0.11	0.463	0.0	0.077	0.0	0.0	1.629	1.852	0.0	0.0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0FB5FE587	0.002	0.0	0.019	0.019	0.01	0.0	0.0	0.0	0.0	0.478	1.212	1.122	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS098C2FFC0	0.002	0.0	0.019	0.019	0.01	0.0	0.0	0.0	0.0	0.478	1.212	1.122	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0558101D1	0.002	0.0	0.019	0.019	0.01	0.0	0.0	0.0	0.0	0.478	1.212	1.122	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0837E9F59	0.002	0.0	0.019	0.019	0.01	0.0	0.0	0.0	0.0	0.478	1.212	1.122	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS096F3E0F2	0.002	0.0	0.019	0.019	0.01	0.0	0.0	0.0	0.0	0.478	1.212	1.122	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS08B94BEB2	0.22	0.264	0.0	0.059	0.186	0.0	0.0	0.0	0.06	0.022	0.0	0.047	0.475	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS06D13FCD3	0.22	0.264	0.0	0.059	0.186	0.0	0.0	0.0	0.06	0.022	0.0	0.047	0.475	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0
DSC1	Q08554	False	DSC1_HUMAN		CPI-SS062307CFE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0
DSC2	Q02487	False	DSC2_HUMAN		CPI-SS036437279	0.27	0.244	0.0	0.021	0.047	0.0	0.0	0.167	0.0	0.007	0.0	0.0	0.982	0.209	0.187	0.0	0.0	0.0	0.0	0.004	0.0
DSC3	Q14574	False	DSC3_HUMAN		CPI-SS09000F32A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DSC3	Q14574	False	DSC3_HUMAN		CPI-SS0B6F0C894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0FF49C823	0.064	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.035
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0222DF7B4	0.064	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.035
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS05BB5902B	0.064	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.035
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS04E33D0FB	0.064	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.035
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS046F6F0C1	0.086	0.067	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.062	0.143	0.115	0.217	0.037	0.0	0.0	0.0	0.111	0.116	0.0	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS0CBCBBA83	0.086	0.067	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.062	0.143	0.115	0.217	0.037	0.0	0.0	0.0	0.111	0.116	0.0	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS0475BE8ED	0.086	0.067	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.062	0.143	0.115	0.217	0.037	0.0	0.0	0.0	0.111	0.116	0.0	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS09587DA63	0.086	0.067	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.062	0.143	0.115	0.217	0.037	0.0	0.0	0.0	0.111	0.116	0.0	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS0087A3F67	0.086	0.067	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.062	0.143	0.115	0.217	0.037	0.0	0.0	0.0	0.111	0.116	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS09CA492BA	0.0	0.0	0.0	0.041	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084	0.073	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0EF309375	0.0	0.0	0.0	0.041	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084	0.073	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0D1D8FF06	0.0	0.0	0.0	0.041	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084	0.073	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0C70ADA28	0.0	0.0	0.0	0.041	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084	0.073	0.0	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0EBFE1854	0.016	0.006	0.0	0.038	0.059	0.0	0.0	0.0	0.0	0.327	0.316	0.279	0.105	0.005	0.0	0.0	0.0	0.029	0.0	0.048	0.075
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS05B4EB419	0.016	0.006	0.0	0.038	0.059	0.0	0.0	0.0	0.0	0.327	0.316	0.279	0.105	0.005	0.0	0.0	0.0	0.029	0.0	0.048	0.075
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0659DBE72	0.016	0.006	0.0	0.038	0.059	0.0	0.0	0.0	0.0	0.327	0.316	0.279	0.105	0.005	0.0	0.0	0.0	0.029	0.0	0.048	0.075
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0FC01B947	0.016	0.006	0.0	0.038	0.059	0.0	0.0	0.0	0.0	0.327	0.316	0.279	0.105	0.005	0.0	0.0	0.0	0.029	0.0	0.048	0.075
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS03446CB39	0.016	0.006	0.0	0.038	0.059	0.0	0.0	0.0	0.0	0.327	0.316	0.279	0.105	0.005	0.0	0.0	0.0	0.029	0.0	0.048	0.075
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS087E0E3FB	0.016	0.006	0.0	0.038	0.059	0.0	0.0	0.0	0.0	0.327	0.316	0.279	0.105	0.005	0.0	0.0	0.0	0.029	0.0	0.048	0.075
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS084B1ED25	0.016	0.006	0.0	0.038	0.059	0.0	0.0	0.0	0.0	0.327	0.316	0.279	0.105	0.005	0.0	0.0	0.0	0.029	0.0	0.048	0.075
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS03E450F99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.022	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D5DBB634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.022	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0F81DBF22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.022	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS028688B7B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.022	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
