gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	#B16BA8	#F39426	B cells Memory	CAFs MSC iCAF-like	CAFs myCAF-like	Cancer Cycling	Cycling PVL	Cycling_Myeloid	DCs	Endothelial ACKR1	Endothelial CXCL12	Endothelial Lymphatic LYVE1	Endothelial RGS5	Luminal Progenitors	Macrophage	Mature Luminal	Monocyte	PVL Differentiated	PVL Immature	Plasmablasts	T cells CD4+	T cells CD8+
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS0475BE8ED	0.0	0.0	0.0	0.022	0.011	0.0	0.0	0.0	0.0	0.059	0.027	0.181	0.0	0.33	0.0	0.0	0.0	0.033	0.024	0.024	0.0	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS09587DA63	0.0	0.0	0.0	0.022	0.011	0.0	0.0	0.0	0.0	0.059	0.027	0.181	0.0	0.33	0.0	0.0	0.0	0.033	0.024	0.024	0.0	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS0087A3F67	0.0	0.0	0.0	0.022	0.011	0.0	0.0	0.0	0.0	0.059	0.027	0.181	0.0	0.33	0.0	0.0	0.0	0.033	0.024	0.024	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS09CA492BA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.027	0.0	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0EF309375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.027	0.0	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0D1D8FF06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.027	0.0	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0C70ADA28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.027	0.0	0.0	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0EBFE1854	0.0	0.052	0.0	0.0	0.012	0.0	0.0	0.0	0.194	0.057	0.027	0.0	0.134	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS05B4EB419	0.0	0.052	0.0	0.0	0.012	0.0	0.0	0.0	0.194	0.057	0.027	0.0	0.134	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0659DBE72	0.0	0.052	0.0	0.0	0.012	0.0	0.0	0.0	0.194	0.057	0.027	0.0	0.134	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0FC01B947	0.0	0.052	0.0	0.0	0.012	0.0	0.0	0.0	0.194	0.057	0.027	0.0	0.134	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS03446CB39	0.0	0.052	0.0	0.0	0.012	0.0	0.0	0.0	0.194	0.057	0.027	0.0	0.134	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS087E0E3FB	0.0	0.052	0.0	0.0	0.012	0.0	0.0	0.0	0.194	0.057	0.027	0.0	0.134	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS03E450F99	0.243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D5DBB634	0.243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0F81DBF22	0.243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS028688B7B	0.243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS068ACD209	0.0	0.0	0.0	0.025	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS06E797E50	0.0	0.0	0.0	0.025	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0ECC9DF3E	0.0	0.0	0.0	0.025	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS03C7D1520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0BFD8E056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0C2003B74	0.159	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124	0.0	0.0	0.0	0.0	0.0	0.0
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS082ABF1EA	0.159	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124	0.0	0.0	0.0	0.0	0.0	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS09D9D6811	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.197	0.098	0.469	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS08D0F9109	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.197	0.098	0.469	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054	0.0
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS040D3C47C	0.0	0.156	0.081	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS05ABE6795	0.0	0.156	0.081	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0
ADRA1B	P35368	False	ADA1B_HUMAN		CPI-CS0D33FF37B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
ADRA1B	P35368	False	ADA1B_HUMAN		CPI-CS04C3CEB1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
ADRA2A	P08913	False	ADA2A_HUMAN		CPI-CS0AB9AD0C3	0.0	0.0	0.0	0.063	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.021	0.016	0.0	0.0
ADRA2A	P08913	False	ADA2A_HUMAN		CPI-CS00979A178	0.0	0.0	0.0	0.063	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.021	0.016	0.0	0.0
ADRA2B	P18089	False	ADA2B_HUMAN		CPI-CS07947C107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.051	0.0
ADRA2B	P18089	False	ADA2B_HUMAN		CPI-CS0CCD9D09E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.051	0.0
ADRA2C	P18825	False	ADA2C_HUMAN		CPI-CS0D4E32D9D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0
ADRA2C	P18825	False	ADA2C_HUMAN		CPI-CS0E52EA029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0
ADRB1	P08588	False	ADRB1_HUMAN		CPI-CS043102EAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRB1	P08588	False	ADRB1_HUMAN		CPI-CS08E4B4F26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRB2	P07550	False	ADRB2_HUMAN		CPI-CS09918B680	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.118	0.225	0.291	0.091	0.0	0.019	0.0	0.105	0.0	0.026	0.0	0.0	0.0
ADRB2	P07550	False	ADRB2_HUMAN		CPI-CS09B74556F	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.118	0.225	0.291	0.091	0.0	0.019	0.0	0.105	0.0	0.026	0.0	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS04A97448D	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0AECC113F	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS05A94DE17	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0E928B8C8	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0755A26DD	0.034	0.108	0.0	0.076	0.123	0.0	1.06	0.071	0.0	0.087	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.056	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS01F67987A	0.034	0.108	0.0	0.076	0.123	0.0	1.06	0.071	0.0	0.087	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.056	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS05632AB58	0.034	0.108	0.0	0.076	0.123	0.0	1.06	0.071	0.0	0.087	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.056	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS015819E65	0.0	0.158	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.005	0.0	0.179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D636A374	0.0	0.158	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.005	0.0	0.179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS05D62446A	0.0	0.158	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.005	0.0	0.179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLT3	P36888	False	FLT3_HUMAN		CPI-SS0D97E07F8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCARA5	Q6ZMJ2	False	SCAR5_HUMAN		CPI-SS018AC8F36	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0
SCARA5	Q6ZMJ2	False	SCAR5_HUMAN		CPI-SS00577086D	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS0F7FF099C	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.099	0.0	0.025	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.011	0.0	0.015	0.0	0.0
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS076940BCD	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.099	0.0	0.025	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.011	0.0	0.015	0.0	0.0
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS0BDA0E5E0	0.034	0.0	0.0	0.021	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.088	0.0	0.0	0.0	0.0	0.0
AXL	P30530	False	UFO_HUMAN		CPI-SS0AE964947	0.0	0.0	0.044	0.104	0.209	0.0	0.0	0.231	0.0	0.009	0.022	0.0	0.0	0.0	0.256	0.0	0.295	0.278	0.198	0.033	0.0	0.0
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS03E7FB333	0.078	0.0	0.081	0.0	0.039	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.032	0.023	0.01	0.0	0.0
TFRC	P02786	False	TFR1_HUMAN		CPI-SS0FF0C7449	0.034	0.0	0.103	0.0	0.0	1.731	0.0	0.155	0.0	0.044	0.045	0.0	0.0	0.0	0.391	0.0	0.067	0.018	0.0	0.031	0.0	0.0
TFRC	P02786	False	TFR1_HUMAN		CPI-SS0E0098222	0.034	0.0	0.103	0.0	0.0	1.731	0.0	0.155	0.0	0.044	0.045	0.0	0.0	0.0	0.391	0.0	0.067	0.018	0.0	0.031	0.0	0.0
MET	P08581	False	MET_HUMAN		CPI-SS0109FE6AE	0.0	0.065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.099	0.093	0.061	0.079	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0
KIR2DL1	P43626	False	KI2L1_HUMAN		CPI-SS0ABD11350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0
KLRC1	P26715	False	NKG2A_HUMAN		CPI-SS03EF699C7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054	0.081
KLRC2	P26717	False	NKG2C_HUMAN		CPI-SS0C4FA643F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.407
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS00150FB64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS05CE87F88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM219	Q86XT9	False	TM219_HUMAN		CPI-SS099ACF7FB	0.826	0.286	0.284	0.252	0.36	0.0	0.0	0.248	0.222	0.316	0.536	0.079	0.528	0.0	0.319	1.087	0.481	0.228	0.189	0.182	0.365	0.081
ITGAL	P20701	False	ITAL_HUMAN		CPI-SS0E9A581F8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.114	0.0
SPN	P16150	False	LEUK_HUMAN		CPI-SS09C4FCB90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.053	0.0
ICOS	Q9Y6W8	False	ICOS_HUMAN		CPI-SS0E4B1484B	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054	0.1
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0E41702C1	0.0	0.0	0.0	0.14	0.042	0.0	0.0	0.0	0.0	0.038	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.012	0.0	0.0
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0579FA162	0.0	0.0	0.0	0.14	0.042	0.0	0.0	0.0	0.0	0.038	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.012	0.0	0.0
IGF2R	P11717	False	MPRI_HUMAN		CPI-SS042A6F835	0.0	0.147	0.0	0.023	0.03	0.0	0.0	0.0	0.409	0.049	0.0	0.207	0.116	0.0	0.149	0.124	0.0	0.0	0.0	0.008	0.0	0.0
IGFLR1	Q9H665	False	IGFR1_HUMAN		CPI-SS08EDE5442	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.051	0.0	0.0	0.0	0.0	0.016	0.0	0.0
CD46	P15529	False	MCP_HUMAN		CPI-SS015B87133	0.372	0.393	0.055	0.104	0.06	0.0	0.0	0.264	0.0	0.214	0.47	0.349	0.392	1.23	0.225	0.124	0.0	0.155	0.029	0.086	0.0	0.105
VASN	Q6EMK4	False	VASN_HUMAN		CPI-SS0EDD8CDD4	0.0	0.277	0.044	0.038	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.124	0.0	0.047	0.029	0.0	0.0	0.0
VASN	Q6EMK4	False	VASN_HUMAN		CPI-SS02EEA092C	0.0	0.277	0.044	0.038	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.124	0.0	0.047	0.029	0.0	0.0	0.0
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS087B53ABF	0.0	0.0	0.037	0.0	0.034	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS0E292C126	0.078	0.065	0.086	0.039	0.058	0.0	1.006	0.179	0.222	0.051	0.081	0.253	0.216	0.0	0.074	0.0	0.0	0.017	0.02	0.12	0.815	0.906
LILRB4	Q8NHJ6	False	LIRB4_HUMAN		CPI-SS067BA9202	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.274	0.0	0.0	0.0	0.0	0.0	0.0	0.206	0.0	0.067	0.0	0.0	0.0	0.0	0.0
HAVCR2	Q8TDQ0	False	HAVR2_HUMAN		CPI-SS0E23CEB91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.227	0.0	0.0	0.0	0.0	0.076	0.0	0.205	0.0	0.248	0.0	0.0	0.0	0.097	0.105
P4HB	P07237	False	PDIA1_HUMAN		CPI-SS0CE693E3E	2.06	1.931	0.205	0.363	0.581	2.331	1.06	0.378	0.317	0.426	0.142	0.251	0.245	0.874	0.46	0.515	0.251	0.33	0.248	0.226	0.143	0.0
SIGLEC1	Q9BZZ2	False	SN_HUMAN		CPI-SS02A170A99	0.0	0.0	0.032	0.0	0.0	0.0	0.0	0.227	0.0	0.01	0.0	0.0	0.0	0.0	0.22	0.0	0.08	0.0	0.0	0.0	0.0	0.0
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0891F5216	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.289	0.194	0.065	0.036	0.0	0.049	0.0	0.061	0.0	0.067	0.0	0.024	0.06	0.0	0.103
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0C4ABE334	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.289	0.194	0.065	0.036	0.0	0.049	0.0	0.061	0.0	0.067	0.0	0.024	0.06	0.0	0.103
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0150916A7	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.289	0.194	0.065	0.036	0.0	0.049	0.0	0.061	0.0	0.067	0.0	0.024	0.06	0.0	0.103
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS048E474A5	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.289	0.194	0.065	0.036	0.0	0.049	0.0	0.061	0.0	0.067	0.0	0.024	0.06	0.0	0.103
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS087E1C654	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.289	0.194	0.065	0.036	0.0	0.049	0.0	0.061	0.0	0.067	0.0	0.024	0.06	0.0	0.103
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0215886EA	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.289	0.194	0.065	0.036	0.0	0.049	0.0	0.061	0.0	0.067	0.0	0.024	0.06	0.0	0.103
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS066F8F865	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.289	0.194	0.065	0.036	0.0	0.049	0.0	0.061	0.0	0.067	0.0	0.024	0.06	0.0	0.103
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS01FC3CF4D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS0A0F970F5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS08225A985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS058C0BB88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS077A507B6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS0E87D8FFA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0
CD2	P06729	False	CD2_HUMAN		CPI-SS029C16DCA	0.14	0.0	0.088	0.0	0.021	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.062	0.307	0.093	0.039	0.024	0.071	1.623	1.187
TDGF1	P13385	False	TDGF1_HUMAN		CPI-SS0E9F84F1F	0.0	0.047	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0
TDGF1	P13385	False	TDGF1_HUMAN		CPI-SS033A27302	0.0	0.047	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0
THRB	P10828	False	THB_HUMAN		CPI-CS0245870E9	0.0	0.0	0.0	0.02	0.034	0.0	0.0	0.0	0.0	0.02	0.0	0.135	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRB	P10828	False	THB_HUMAN		CPI-CS0C2BD6C6B	0.0	0.0	0.0	0.02	0.034	0.0	0.0	0.0	0.0	0.02	0.0	0.135	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLG1	Q92896	False	GSLG1_HUMAN		CPI-SS04F90EE0D	0.0	0.047	0.103	0.142	0.081	0.0	0.0	0.139	0.0	0.118	0.097	0.0	0.168	0.0	0.087	0.0	0.0	0.08	0.049	0.022	0.04	0.0
PTPRZ1	P23471	False	PTPRZ_HUMAN		CPI-SS027E12A36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTPRZ1	P23471	False	PTPRZ_HUMAN		CPI-SS04E690D72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROBO3	Q96MS0	False	ROBO3_HUMAN		CPI-SS02B2C16ED	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.1	0.0	0.081	0.022	0.0	0.083	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0
DCC	P43146	False	DCC_HUMAN		CPI-SS04F1CBF06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0
UNC5B	Q8IZJ1	False	UNC5B_HUMAN		CPI-SS00C9DE87A	0.0	0.0	0.0	0.021	0.071	0.0	0.0	0.0	0.0	0.007	0.192	0.386	0.098	0.0	0.0	0.0	0.0	0.01	0.025	0.015	0.0	0.0
UNC5B	Q8IZJ1	False	UNC5B_HUMAN		CPI-SS0C72D53A2	0.0	0.0	0.0	0.021	0.071	0.0	0.0	0.0	0.0	0.007	0.192	0.386	0.098	0.0	0.0	0.0	0.0	0.01	0.025	0.015	0.0	0.0
UNC5C	O95185	False	UNC5C_HUMAN		CPI-SS07660BCA2	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0
