gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	AVN_P_cell	AVN_bundle_cell	Adip1	Adip2	B	B_plasma	CD14+Mo	CD16+Mo	CD4+T_act	CD4+T_naive	CD8+T_te	CD8+T_trans	DC	EC10_CMC-like	EC1_cap	EC2_cap	EC3_cap	EC4_immune	EC5_art	EC6_ven	EC7_endocardial	EC8_ln	FB1	FB2	FB3	FB4_activated	FB5	FB6	LYVE1+IGF1+MP	LYVE1+MP_cycling	LYVE1+TIMD4+MP	Mast	MoMP	NC1_glial	NC2_glial_NGF+	NK_CD16hi	NK_CD56hi	PC1_vent	PC2_atria	PC3_str	PC4_CMC-like	SMC1_basic	SMC2_art	aCM1	aCM2	aCM3	aCM4	myocardium_ventricular	node	vCM1	vCM2	vCM4
OPRM1	P35372	False	OPRM_HUMAN		CPI-CS0FFD6263C	0.028	0.029	0.005	0.063	0.0	0.0	0.0	0.036	0.123	0.144	0.0	0.22	0.116	0.0	0.009	0.016	0.029	0.0	0.002	0.011	0.027	0.038	0.0	0.0	0.009	0.004	0.006	0.0	0.027	0.025	0.0	0.0	0.035	0.019	0.0	0.049	0.408	0.0	0.0	0.0	0.0	0.0	0.022	0.027	0.0	0.003	0.009	0.002	0.016	0.011	0.008	0.011
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS06CE0CF64	0.0	0.0	0.0	0.0	0.063	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS0A512249D	0.0	0.0	0.0	0.0	0.063	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SSTR2	P30874	False	SSR2_HUMAN		CPI-SS0C272BD3D	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.021	0.0	0.0	0.002	0.002	0.0	0.0	0.003	0.004	0.011	0.0	0.002	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.174	0.118	0.107	0.0	0.027	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.001
SSTR2	P30874	False	SSR2_HUMAN		CPI-SS0FE594C97	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.021	0.0	0.0	0.002	0.002	0.0	0.0	0.003	0.004	0.011	0.0	0.002	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.174	0.118	0.107	0.0	0.027	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.001
CRHR1	P34998	False	CRFR1_HUMAN		CPI-SS06B1216BE	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.008	0.0	0.0	0.0
CRHR1	P34998	False	CRFR1_HUMAN		CPI-SS0A748917D	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.008	0.0	0.0	0.0
CRHR1	P34998	False	CRFR1_HUMAN		CPI-SS058394CAD	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.008	0.0	0.0	0.0
CRHR2	Q13324	False	CRFR2_HUMAN		CPI-SS0A05319F5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0	0.002	0.0	0.0	0.018	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.086	0.044	0.105	0.0	0.087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001
CRHR2	Q13324	False	CRFR2_HUMAN		CPI-SS0E654708F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0	0.002	0.0	0.0	0.018	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.086	0.044	0.105	0.0	0.087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001
CRHR2	Q13324	False	CRFR2_HUMAN		CPI-SS0EDEEE57E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0	0.002	0.0	0.0	0.018	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.086	0.044	0.105	0.0	0.087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001
CRHR2	Q13324	False	CRFR2_HUMAN		CPI-SS017F03E67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0	0.002	0.0	0.0	0.018	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.086	0.044	0.105	0.0	0.087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0AB1F04A0	0.004	0.003	0.01	0.016	0.0	0.0	0.416	0.82	0.0	0.0	0.0	0.0	0.688	0.013	0.0	0.0	0.0	0.0	0.002	0.023	0.0	0.057	0.0	0.018	0.029	0.021	0.02	0.035	0.88	0.667	0.816	0.0	0.911	0.0	0.0	0.026	0.0	0.105	0.141	0.103	0.109	0.124	0.029	0.01	0.0	0.005	0.007	0.007	0.028	0.004	0.0	0.004
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS015162AFC	0.004	0.003	0.01	0.016	0.0	0.0	0.416	0.82	0.0	0.0	0.0	0.0	0.688	0.013	0.0	0.0	0.0	0.0	0.002	0.023	0.0	0.057	0.0	0.018	0.029	0.021	0.02	0.035	0.88	0.667	0.816	0.0	0.911	0.0	0.0	0.026	0.0	0.105	0.141	0.103	0.109	0.124	0.029	0.01	0.0	0.005	0.007	0.007	0.028	0.004	0.0	0.004
CSF3R	Q99062	False	CSF3R_HUMAN		CPI-SS08376F0E6	0.009	0.0	0.034	0.042	0.0	0.0	0.873	0.659	0.0	0.0	0.0	0.0	0.121	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.005	0.037	0.051	0.005	0.03	0.0	0.044	0.216	0.207	0.0	0.057	0.0	0.026	0.0	0.0	0.008	0.012	0.0	0.0	0.0	0.046	0.0	0.0	0.018	0.0	0.011	0.009	0.001	0.002	0.004
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0F562FEA5	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.002
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS09185EA8F	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.002
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS00270ECE6	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.002
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS093B46106	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.002
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0C491A3C1	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.002
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS08102DC9E	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.002
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0315F51DD	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.002
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0BC034428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS03818E1DD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS07AB1C381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0C62E5DD8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0698C4DC4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS09A1EB4B3	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.253	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS080683E15	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.253	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS09FAC4977	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.253	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS0747FCACD	0.03	0.029	0.848	0.932	0.0	0.0	0.0	0.0	0.066	0.0	0.0	0.1	0.118	0.094	0.035	0.111	0.102	0.132	0.129	0.138	0.828	0.264	0.223	0.399	0.264	0.235	0.766	0.09	0.0	0.0	0.035	0.0	0.027	0.121	0.223	0.0	0.408	0.009	0.052	0.041	0.207	0.075	0.051	0.054	0.027	0.012	0.044	0.175	0.32	0.246	0.218	0.313
CXCR5	P32302	False	CXCR5_HUMAN		CPI-SS0C2437E0D	0.0	0.0	0.007	0.008	0.117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.044	0.0	0.0	0.0	0.011	0.0	0.0	0.001	0.0	0.002
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0669CC233	0.0	0.0	0.004	0.013	1.048	0.0	0.0	0.067	1.012	0.584	0.0	0.822	0.276	0.0	0.005	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.007	0.007	0.002	0.004	0.024	0.022	0.0	0.0	0.0	0.11	0.06	0.078	0.184	0.0	0.041	0.0	0.124	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0A28DCA72	0.0	0.0	0.004	0.013	1.048	0.0	0.0	0.067	1.012	0.584	0.0	0.822	0.276	0.0	0.005	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.007	0.007	0.002	0.004	0.024	0.022	0.0	0.0	0.0	0.11	0.06	0.078	0.184	0.0	0.041	0.0	0.124	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001
CXCR6	O00574	False	CXCR6_HUMAN		CPI-SS0B1535576	0.007	0.0	0.006	0.013	0.0	0.0	0.0	0.0	0.044	0.048	0.0	0.307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.009	0.015	0.0	0.0	0.013	0.008	0.028	0.008
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS061A7E099	0.081	0.003	0.077	0.178	0.059	0.0	0.486	0.823	0.772	0.704	0.0	0.967	0.312	0.11	0.043	0.013	0.102	0.087	0.037	0.03	0.094	0.101	0.105	0.117	0.096	0.217	0.201	0.233	0.348	0.278	0.271	0.151	0.367	0.018	0.252	0.722	0.0	0.1	0.175	0.118	0.223	0.172	0.443	0.056	0.062	0.053	0.022	0.153	0.216	0.1	0.11	0.1
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS0118D1B89	0.081	0.003	0.077	0.178	0.059	0.0	0.486	0.823	0.772	0.704	0.0	0.967	0.312	0.11	0.043	0.013	0.102	0.087	0.037	0.03	0.094	0.101	0.105	0.117	0.096	0.217	0.201	0.233	0.348	0.278	0.271	0.151	0.367	0.018	0.252	0.722	0.0	0.1	0.175	0.118	0.223	0.172	0.443	0.056	0.062	0.053	0.022	0.153	0.216	0.1	0.11	0.1
ADGRE5	P48960	False	CD97_HUMAN		CPI-CS056DF06D6	0.081	0.003	0.077	0.178	0.059	0.0	0.486	0.823	0.772	0.704	0.0	0.967	0.312	0.11	0.043	0.013	0.102	0.087	0.037	0.03	0.094	0.101	0.105	0.117	0.096	0.217	0.201	0.233	0.348	0.278	0.271	0.151	0.367	0.018	0.252	0.722	0.0	0.1	0.175	0.118	0.223	0.172	0.443	0.056	0.062	0.053	0.022	0.153	0.216	0.1	0.11	0.1
ADGRE5	P48960	False	CD97_HUMAN		CPI-CS0D69D106B	0.081	0.003	0.077	0.178	0.059	0.0	0.486	0.823	0.772	0.704	0.0	0.967	0.312	0.11	0.043	0.013	0.102	0.087	0.037	0.03	0.094	0.101	0.105	0.117	0.096	0.217	0.201	0.233	0.348	0.278	0.271	0.151	0.367	0.018	0.252	0.722	0.0	0.1	0.175	0.118	0.223	0.172	0.443	0.056	0.062	0.053	0.022	0.153	0.216	0.1	0.11	0.1
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS0E4245B64	0.081	0.003	0.077	0.178	0.059	0.0	0.486	0.823	0.772	0.704	0.0	0.967	0.312	0.11	0.043	0.013	0.102	0.087	0.037	0.03	0.094	0.101	0.105	0.117	0.096	0.217	0.201	0.233	0.348	0.278	0.271	0.151	0.367	0.018	0.252	0.722	0.0	0.1	0.175	0.118	0.223	0.172	0.443	0.056	0.062	0.053	0.022	0.153	0.216	0.1	0.11	0.1
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS076F4624B	0.081	0.003	0.077	0.178	0.059	0.0	0.486	0.823	0.772	0.704	0.0	0.967	0.312	0.11	0.043	0.013	0.102	0.087	0.037	0.03	0.094	0.101	0.105	0.117	0.096	0.217	0.201	0.233	0.348	0.278	0.271	0.151	0.367	0.018	0.252	0.722	0.0	0.1	0.175	0.118	0.223	0.172	0.443	0.056	0.062	0.053	0.022	0.153	0.216	0.1	0.11	0.1
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS046661AE7	0.081	0.003	0.077	0.178	0.059	0.0	0.486	0.823	0.772	0.704	0.0	0.967	0.312	0.11	0.043	0.013	0.102	0.087	0.037	0.03	0.094	0.101	0.105	0.117	0.096	0.217	0.201	0.233	0.348	0.278	0.271	0.151	0.367	0.018	0.252	0.722	0.0	0.1	0.175	0.118	0.223	0.172	0.443	0.056	0.062	0.053	0.022	0.153	0.216	0.1	0.11	0.1
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS0305C793D	0.081	0.003	0.077	0.178	0.059	0.0	0.486	0.823	0.772	0.704	0.0	0.967	0.312	0.11	0.043	0.013	0.102	0.087	0.037	0.03	0.094	0.101	0.105	0.117	0.096	0.217	0.201	0.233	0.348	0.278	0.271	0.151	0.367	0.018	0.252	0.722	0.0	0.1	0.175	0.118	0.223	0.172	0.443	0.056	0.062	0.053	0.022	0.153	0.216	0.1	0.11	0.1
ESR1	P03372	False	ESR1_HUMAN		CPI-CS09B8977D7	0.043	0.087	0.768	0.54	0.081	0.93	0.0	0.125	0.147	0.13	1.931	0.0	0.121	0.015	0.017	0.0	0.041	0.0	0.03	0.028	0.051	0.099	0.262	0.506	0.404	0.375	0.392	0.494	0.324	0.436	0.414	0.0	0.198	0.017	0.365	0.0	0.0	0.057	0.125	0.028	0.125	0.031	0.281	0.022	0.023	0.024	0.005	0.404	0.371	0.043	0.047	0.026
ESR1	P03372	False	ESR1_HUMAN		CPI-CS029C8858F	0.043	0.087	0.768	0.54	0.081	0.93	0.0	0.125	0.147	0.13	1.931	0.0	0.121	0.015	0.017	0.0	0.041	0.0	0.03	0.028	0.051	0.099	0.262	0.506	0.404	0.375	0.392	0.494	0.324	0.436	0.414	0.0	0.198	0.017	0.365	0.0	0.0	0.057	0.125	0.028	0.125	0.031	0.281	0.022	0.023	0.024	0.005	0.404	0.371	0.043	0.047	0.026
ESR1	P03372	False	ESR1_HUMAN		CPI-CS0168A25C9	0.043	0.087	0.768	0.54	0.081	0.93	0.0	0.125	0.147	0.13	1.931	0.0	0.121	0.015	0.017	0.0	0.041	0.0	0.03	0.028	0.051	0.099	0.262	0.506	0.404	0.375	0.392	0.494	0.324	0.436	0.414	0.0	0.198	0.017	0.365	0.0	0.0	0.057	0.125	0.028	0.125	0.031	0.281	0.022	0.023	0.024	0.005	0.404	0.371	0.043	0.047	0.026
NR1I2	O75469	False	NR1I2_HUMAN		CPI-CS05760BB78	0.007	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR1I2	O75469	False	NR1I2_HUMAN		CPI-CS0669F64A4	0.007	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR1I2	O75469	False	NR1I2_HUMAN		CPI-CS0EF401B5F	0.007	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR1I2	O75469	False	NR1I2_HUMAN		CPI-CS06A285DD6	0.007	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPARA	Q07869	False	PPARA_HUMAN		CPI-CS0259A0EB4	0.482	0.682	0.755	0.715	0.121	0.93	0.0	0.133	0.162	0.206	0.0	0.201	0.0	0.249	0.157	0.148	0.078	0.165	0.094	0.099	0.331	0.113	0.113	0.221	0.145	0.195	0.201	0.066	0.229	0.196	0.207	0.351	0.142	0.196	0.265	0.076	0.0	0.049	0.159	0.095	0.588	0.203	0.189	0.553	0.59	0.348	0.483	0.231	0.136	0.713	0.579	0.665
PPARA	Q07869	False	PPARA_HUMAN		CPI-CS0F71EE8D0	0.482	0.682	0.755	0.715	0.121	0.93	0.0	0.133	0.162	0.206	0.0	0.201	0.0	0.249	0.157	0.148	0.078	0.165	0.094	0.099	0.331	0.113	0.113	0.221	0.145	0.195	0.201	0.066	0.229	0.196	0.207	0.351	0.142	0.196	0.265	0.076	0.0	0.049	0.159	0.095	0.588	0.203	0.189	0.553	0.59	0.348	0.483	0.231	0.136	0.713	0.579	0.665
PPARA	Q07869	False	PPARA_HUMAN		CPI-CS0FF565F1C	0.482	0.682	0.755	0.715	0.121	0.93	0.0	0.133	0.162	0.206	0.0	0.201	0.0	0.249	0.157	0.148	0.078	0.165	0.094	0.099	0.331	0.113	0.113	0.221	0.145	0.195	0.201	0.066	0.229	0.196	0.207	0.351	0.142	0.196	0.265	0.076	0.0	0.049	0.159	0.095	0.588	0.203	0.189	0.553	0.59	0.348	0.483	0.231	0.136	0.713	0.579	0.665
PPARA	Q07869	False	PPARA_HUMAN		CPI-CS099F73A95	0.482	0.682	0.755	0.715	0.121	0.93	0.0	0.133	0.162	0.206	0.0	0.201	0.0	0.249	0.157	0.148	0.078	0.165	0.094	0.099	0.331	0.113	0.113	0.221	0.145	0.195	0.201	0.066	0.229	0.196	0.207	0.351	0.142	0.196	0.265	0.076	0.0	0.049	0.159	0.095	0.588	0.203	0.189	0.553	0.59	0.348	0.483	0.231	0.136	0.713	0.579	0.665
NR1H2	P55055	False	NR1H2_HUMAN		CPI-CS086D3E39F	0.137	0.033	0.071	0.073	0.081	0.0	0.0	0.094	0.059	0.0	0.0	0.09	0.0	0.046	0.036	0.011	0.115	0.118	0.052	0.065	0.111	0.016	0.029	0.056	0.033	0.039	0.081	0.186	0.004	0.0	0.06	0.0	0.034	0.054	0.044	0.027	0.596	0.079	0.106	0.118	0.114	0.09	0.054	0.041	0.032	0.042	0.097	0.047	0.076	0.042	0.065	0.07
