gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	#B16BA8	#F39426	B cells Memory	CAFs MSC iCAF-like	CAFs myCAF-like	Cancer Cycling	Cancer LumB SC	Cycling PVL	Cycling T-cells	Cycling_Myeloid	DCs	Endothelial ACKR1	Endothelial CXCL12	Endothelial Lymphatic LYVE1	Endothelial RGS5	Luminal Progenitors	Macrophage	Mature Luminal	Monocyte	Myoepithelial	NK cells	NKT cells	PVL Differentiated	PVL Immature	Plasmablasts	T cells CD4+	T cells CD8+
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex3	CPI-SC0C8A5C197	0.01	0.004	0.0	0.032	0.076	0.0	0.007	0.0	0.0	0.242	0.0	0.02	0.0	0.0	0.038	0.0	0.078	0.029	0.009	0.0	0.0	0.0	0.05	0.042	0.0	0.0	0.0
TREM2	Q9NZC2	True	TREM2_HUMAN	PlexinA1_complex2	CPI-SC0E3C606DB	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.242	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TREM2	Q9NZC2	True	TREM2_HUMAN	TREM2_receptor	CPI-SC0E89A4EF0	0.005	0.005	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.644	0.042	0.0	0.0	0.0	0.0	0.0	0.806	0.0	0.126	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
TREM2	Q9NZC2	True	TREM2_HUMAN	TREM2_receptor	CPI-SC0FE3CE9D1	0.005	0.005	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.644	0.042	0.0	0.0	0.0	0.0	0.0	0.806	0.0	0.126	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
TREM2	Q9NZC2	True	TREM2_HUMAN	TREM2_receptor	CPI-SC06C75F978	0.005	0.005	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.644	0.042	0.0	0.0	0.0	0.0	0.0	0.806	0.0	0.126	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
TREM2	Q9NZC2	True	TREM2_HUMAN	TREM2_receptor	CPI-SC046AFCFE9	0.005	0.005	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.644	0.042	0.0	0.0	0.0	0.0	0.0	0.806	0.0	0.126	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
TYROBP	O43914	True	TYOBP_HUMAN	PlexinA1_complex2	CPI-SC0E3C606DB	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.242	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TYROBP	O43914	True	TYOBP_HUMAN	SIRB1_complex	CPI-SC05C71E348	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.378	0.113	0.0	0.0	0.0	0.0	0.0	0.082	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TYROBP	O43914	True	TYOBP_HUMAN	TREM2_receptor	CPI-SC0E89A4EF0	0.005	0.005	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.644	0.042	0.0	0.0	0.0	0.0	0.0	0.806	0.0	0.126	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
TYROBP	O43914	True	TYOBP_HUMAN	TREM2_receptor	CPI-SC0FE3CE9D1	0.005	0.005	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.644	0.042	0.0	0.0	0.0	0.0	0.0	0.806	0.0	0.126	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
TYROBP	O43914	True	TYOBP_HUMAN	TREM2_receptor	CPI-SC06C75F978	0.005	0.005	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.644	0.042	0.0	0.0	0.0	0.0	0.0	0.806	0.0	0.126	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
TYROBP	O43914	True	TYOBP_HUMAN	TREM2_receptor	CPI-SC046AFCFE9	0.005	0.005	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.644	0.042	0.0	0.0	0.0	0.0	0.0	0.806	0.0	0.126	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
NRP1	O14786	True	NRP1_HUMAN	PlexinA1_complex3	CPI-SC0C8A5C197	0.01	0.004	0.0	0.032	0.076	0.0	0.007	0.0	0.0	0.242	0.0	0.02	0.0	0.0	0.038	0.0	0.078	0.029	0.009	0.0	0.0	0.0	0.05	0.042	0.0	0.0	0.0
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-SC019D0A439	0.002	0.002	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.155	0.095	0.0	0.284	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.008	0.0	0.021
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-SC08F771F98	0.002	0.002	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.155	0.095	0.0	0.284	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.008	0.0	0.021
NRP1	O14786	True	NRP1_HUMAN	PlexinA3_complex1	CPI-SC05F339947	0.01	0.004	0.022	0.076	0.068	0.0	0.007	0.0	0.023	0.0	0.028	0.048	0.0	0.0	0.048	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.081	0.018	0.008	0.0	0.0
NRP1	O14786	True	NRP1_HUMAN	PlexinA4_complex1	CPI-SC096905331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-SC019D0A439	0.002	0.002	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.155	0.095	0.0	0.284	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.008	0.0	0.021
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-SC08F771F98	0.002	0.002	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.155	0.095	0.0	0.284	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.008	0.0	0.021
PLXNA3	P51805	True	PLXA3_HUMAN	PlexinA3_complex1	CPI-SC05F339947	0.01	0.004	0.022	0.076	0.068	0.0	0.007	0.0	0.023	0.0	0.028	0.048	0.0	0.0	0.048	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.081	0.018	0.008	0.0	0.0
PLXNA4	Q9HCM2	True	PLXA4_HUMAN	PlexinA4_complex1	CPI-SC096905331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTCH1	Q13635	True	PTC1_HUMAN	PTCH_BOC_transmembrane_receptor	CPI-SC006556DF8	0.0	0.0	0.0	0.026	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTCH1	Q13635	True	PTC1_HUMAN	PTCH_CDON_transmembrane_receptor	CPI-SC0ABE55781	0.001	0.001	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTCH1	Q13635	True	PTC1_HUMAN	PTCH_GAS1_transmembrane_receptor	CPI-SC03021510C	0.001	0.001	0.0	0.026	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BOC	Q9BWV1	True	BOC_HUMAN	PTCH_BOC_transmembrane_receptor	CPI-SC006556DF8	0.0	0.0	0.0	0.026	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDON	Q4KMG0	True	CDON_HUMAN	PTCH_CDON_transmembrane_receptor	CPI-SC0ABE55781	0.001	0.001	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAS1	P54826	True	GAS1_HUMAN	PTCH_GAS1_transmembrane_receptor	CPI-SC03021510C	0.001	0.001	0.0	0.026	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CALCRL	Q16602	True	CALRL_HUMAN	RAMP2_complex	CPI-SC01AD532CA	0.003	0.002	0.0	0.048	0.019	0.0	0.0	0.0	0.0	0.0	0.032	0.691	0.202	0.419	1.232	0.0	0.018	0.0	0.0	0.0	0.05	0.084	0.022	0.024	0.0	0.007	0.0
CALCRL	Q16602	True	CALRL_HUMAN	RAMP3_complex	CPI-SC0C396EE2C	0.0	0.002	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.085	0.211	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.046	0.0	0.0	0.0
CALCRL	Q16602	True	CALRL_HUMAN	RAMP3_complex	CPI-SC063148F3A	0.0	0.002	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.085	0.211	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.046	0.0	0.0	0.0
RAMP2	O60895	True	RAMP2_HUMAN	RAMP2_complex	CPI-SC01AD532CA	0.003	0.002	0.0	0.048	0.019	0.0	0.0	0.0	0.0	0.0	0.032	0.691	0.202	0.419	1.232	0.0	0.018	0.0	0.0	0.0	0.05	0.084	0.022	0.024	0.0	0.007	0.0
RAMP3	O60896	True	RAMP3_HUMAN	RAMP3_complex	CPI-SC0C396EE2C	0.0	0.002	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.085	0.211	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.046	0.0	0.0	0.0
RAMP3	O60896	True	RAMP3_HUMAN	RAMP3_complex	CPI-SC063148F3A	0.0	0.002	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.085	0.211	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.046	0.0	0.0	0.0
GPER1	Q99527	True	GPER1_HUMAN	RAMP3_complex	CPI-SC0C396EE2C	0.0	0.002	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.085	0.211	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.046	0.0	0.0	0.0
GPER1	Q99527	True	GPER1_HUMAN	RAMP3_complex	CPI-SC063148F3A	0.0	0.002	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.085	0.211	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.046	0.0	0.0	0.0
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RXRA	CPI-CC0A31C8D8B	0.083	0.066	0.0	0.081	0.044	0.086	0.074	0.119	0.05	0.143	0.037	0.124	0.086	0.0	0.212	0.0	0.065	0.262	0.139	0.0	0.0	0.0	0.04	0.092	0.042	0.05	0.03
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RXRA	CPI-CC0B7C148C8	0.083	0.066	0.0	0.081	0.044	0.086	0.074	0.119	0.05	0.143	0.037	0.124	0.086	0.0	0.212	0.0	0.065	0.262	0.139	0.0	0.0	0.0	0.04	0.092	0.042	0.05	0.03
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RXRA	CPI-CC07CAD6A4A	0.083	0.066	0.0	0.081	0.044	0.086	0.074	0.119	0.05	0.143	0.037	0.124	0.086	0.0	0.212	0.0	0.065	0.262	0.139	0.0	0.0	0.0	0.04	0.092	0.042	0.05	0.03
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC048F01E8D	0.083	0.066	0.0	0.081	0.044	0.086	0.074	0.068	0.019	0.0	0.037	0.089	0.086	0.0	0.119	0.0	0.065	0.135	0.102	0.0	0.0	0.0	0.04	0.092	0.042	0.05	0.03
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC03C7C010D	0.083	0.066	0.0	0.081	0.044	0.086	0.074	0.068	0.019	0.0	0.037	0.089	0.086	0.0	0.119	0.0	0.065	0.135	0.102	0.0	0.0	0.0	0.04	0.092	0.042	0.05	0.03
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC0564402E8	0.083	0.066	0.0	0.081	0.044	0.086	0.074	0.068	0.019	0.0	0.037	0.089	0.086	0.0	0.119	0.0	0.065	0.135	0.102	0.0	0.0	0.0	0.04	0.092	0.042	0.05	0.03
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRA	CPI-CC0A31C8D8B	0.083	0.066	0.0	0.081	0.044	0.086	0.074	0.119	0.05	0.143	0.037	0.124	0.086	0.0	0.212	0.0	0.065	0.262	0.139	0.0	0.0	0.0	0.04	0.092	0.042	0.05	0.03
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRA	CPI-CC0B7C148C8	0.083	0.066	0.0	0.081	0.044	0.086	0.074	0.119	0.05	0.143	0.037	0.124	0.086	0.0	0.212	0.0	0.065	0.262	0.139	0.0	0.0	0.0	0.04	0.092	0.042	0.05	0.03
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRA	CPI-CC07CAD6A4A	0.083	0.066	0.0	0.081	0.044	0.086	0.074	0.119	0.05	0.143	0.037	0.124	0.086	0.0	0.212	0.0	0.065	0.262	0.139	0.0	0.0	0.0	0.04	0.092	0.042	0.05	0.03
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRB	CPI-CC0A06D2C2D	0.124	0.117	0.119	0.07	0.076	0.054	0.121	0.112	0.039	0.0	0.031	0.156	0.057	0.211	0.124	0.223	0.045	0.109	0.064	0.0	0.0	0.0	0.164	0.139	0.036	0.026	0.028
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRB	CPI-CC0974AE49B	0.124	0.117	0.119	0.07	0.076	0.054	0.121	0.112	0.039	0.0	0.031	0.156	0.057	0.211	0.124	0.223	0.045	0.109	0.064	0.0	0.0	0.0	0.164	0.139	0.036	0.026	0.028
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRB	CPI-CC09B046394	0.124	0.117	0.119	0.07	0.076	0.054	0.121	0.112	0.039	0.0	0.031	0.156	0.057	0.211	0.124	0.223	0.045	0.109	0.064	0.0	0.0	0.0	0.164	0.139	0.036	0.026	0.028
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRG	CPI-CC0E829C954	0.002	0.001	0.0	0.0	0.033	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRG	CPI-CC071BF7D12	0.002	0.001	0.0	0.0	0.033	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRG	CPI-CC00B974CC4	0.002	0.001	0.0	0.0	0.033	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA	CPI-CC0010C54C6	0.317	0.294	0.074	0.081	0.093	0.189	0.348	0.068	0.019	0.0	0.213	0.089	0.242	0.0	0.119	0.26	0.123	0.135	0.102	0.207	0.136	0.118	0.186	0.206	0.046	0.12	0.093
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA	CPI-CC0C61DFEC5	0.317	0.294	0.074	0.081	0.093	0.189	0.348	0.068	0.019	0.0	0.213	0.089	0.242	0.0	0.119	0.26	0.123	0.135	0.102	0.207	0.136	0.118	0.186	0.206	0.046	0.12	0.093
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA	CPI-CC03F7FB36A	0.317	0.294	0.074	0.081	0.093	0.189	0.348	0.068	0.019	0.0	0.213	0.089	0.242	0.0	0.119	0.26	0.123	0.135	0.102	0.207	0.136	0.118	0.186	0.206	0.046	0.12	0.093
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB	CPI-CC06F5021B7	0.001	0.001	0.0	0.071	0.084	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.031	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB	CPI-CC021B19C0E	0.001	0.001	0.0	0.071	0.084	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.031	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB	CPI-CC039D8C2A7	0.001	0.001	0.0	0.071	0.084	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.031	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG	CPI-CC065AB1F5E	0.175	0.138	0.025	0.1	0.172	0.205	0.149	0.064	0.0	0.0	0.0	0.051	0.136	0.0	0.264	0.209	0.012	0.11	0.017	0.0	0.0	0.0	0.065	0.1	0.028	0.068	0.035
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG	CPI-CC066507DFB	0.175	0.138	0.025	0.1	0.172	0.205	0.149	0.064	0.0	0.0	0.0	0.051	0.136	0.0	0.264	0.209	0.012	0.11	0.017	0.0	0.0	0.0	0.065	0.1	0.028	0.068	0.035
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG	CPI-CC0BD81688E	0.175	0.138	0.025	0.1	0.172	0.205	0.149	0.064	0.0	0.0	0.0	0.051	0.136	0.0	0.264	0.209	0.012	0.11	0.017	0.0	0.0	0.0	0.065	0.1	0.028	0.068	0.035
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA_RXRA	CPI-CC048F01E8D	0.083	0.066	0.0	0.081	0.044	0.086	0.074	0.068	0.019	0.0	0.037	0.089	0.086	0.0	0.119	0.0	0.065	0.135	0.102	0.0	0.0	0.0	0.04	0.092	0.042	0.05	0.03
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA_RXRA	CPI-CC03C7C010D	0.083	0.066	0.0	0.081	0.044	0.086	0.074	0.068	0.019	0.0	0.037	0.089	0.086	0.0	0.119	0.0	0.065	0.135	0.102	0.0	0.0	0.0	0.04	0.092	0.042	0.05	0.03
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA_RXRA	CPI-CC0564402E8	0.083	0.066	0.0	0.081	0.044	0.086	0.074	0.068	0.019	0.0	0.037	0.089	0.086	0.0	0.119	0.0	0.065	0.135	0.102	0.0	0.0	0.0	0.04	0.092	0.042	0.05	0.03
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB_RXRB	CPI-CC036F9AC3C	0.001	0.001	0.0	0.07	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.031	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB_RXRB	CPI-CC061CCD0A0	0.001	0.001	0.0	0.07	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.031	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB_RXRB	CPI-CC0D32DC80C	0.001	0.001	0.0	0.07	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.031	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG_RXRG	CPI-CC01AF691C1	0.002	0.001	0.0	0.0	0.033	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG_RXRG	CPI-CC000118AA2	0.002	0.001	0.0	0.0	0.033	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG_RXRG	CPI-CC0BEBB9C26	0.002	0.001	0.0	0.0	0.033	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RXRB	CPI-CC0A06D2C2D	0.124	0.117	0.119	0.07	0.076	0.054	0.121	0.112	0.039	0.0	0.031	0.156	0.057	0.211	0.124	0.223	0.045	0.109	0.064	0.0	0.0	0.0	0.164	0.139	0.036	0.026	0.028
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RXRB	CPI-CC0974AE49B	0.124	0.117	0.119	0.07	0.076	0.054	0.121	0.112	0.039	0.0	0.031	0.156	0.057	0.211	0.124	0.223	0.045	0.109	0.064	0.0	0.0	0.0	0.164	0.139	0.036	0.026	0.028
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RXRB	CPI-CC09B046394	0.124	0.117	0.119	0.07	0.076	0.054	0.121	0.112	0.039	0.0	0.031	0.156	0.057	0.211	0.124	0.223	0.045	0.109	0.064	0.0	0.0	0.0	0.164	0.139	0.036	0.026	0.028
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC036F9AC3C	0.001	0.001	0.0	0.07	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.031	0.0	0.0	0.0
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC061CCD0A0	0.001	0.001	0.0	0.07	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.031	0.0	0.0	0.0
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC0D32DC80C	0.001	0.001	0.0	0.07	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.031	0.0	0.0	0.0
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RXRG	CPI-CC0E829C954	0.002	0.001	0.0	0.0	0.033	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RXRG	CPI-CC071BF7D12	0.002	0.001	0.0	0.0	0.033	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RXRG	CPI-CC00B974CC4	0.002	0.001	0.0	0.0	0.033	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RARG_RXRG	CPI-CC01AF691C1	0.002	0.001	0.0	0.0	0.033	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RARG_RXRG	CPI-CC000118AA2	0.002	0.001	0.0	0.0	0.033	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RARG_RXRG	CPI-CC0BEBB9C26	0.002	0.001	0.0	0.0	0.033	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA	CPI-CC0010C54C6	0.317	0.294	0.074	0.081	0.093	0.189	0.348	0.068	0.019	0.0	0.213	0.089	0.242	0.0	0.119	0.26	0.123	0.135	0.102	0.207	0.136	0.118	0.186	0.206	0.046	0.12	0.093
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA	CPI-CC0C61DFEC5	0.317	0.294	0.074	0.081	0.093	0.189	0.348	0.068	0.019	0.0	0.213	0.089	0.242	0.0	0.119	0.26	0.123	0.135	0.102	0.207	0.136	0.118	0.186	0.206	0.046	0.12	0.093
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA	CPI-CC03F7FB36A	0.317	0.294	0.074	0.081	0.093	0.189	0.348	0.068	0.019	0.0	0.213	0.089	0.242	0.0	0.119	0.26	0.123	0.135	0.102	0.207	0.136	0.118	0.186	0.206	0.046	0.12	0.093
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC048F01E8D	0.083	0.066	0.0	0.081	0.044	0.086	0.074	0.068	0.019	0.0	0.037	0.089	0.086	0.0	0.119	0.0	0.065	0.135	0.102	0.0	0.0	0.0	0.04	0.092	0.042	0.05	0.03
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC03C7C010D	0.083	0.066	0.0	0.081	0.044	0.086	0.074	0.068	0.019	0.0	0.037	0.089	0.086	0.0	0.119	0.0	0.065	0.135	0.102	0.0	0.0	0.0	0.04	0.092	0.042	0.05	0.03
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC0564402E8	0.083	0.066	0.0	0.081	0.044	0.086	0.074	0.068	0.019	0.0	0.037	0.089	0.086	0.0	0.119	0.0	0.065	0.135	0.102	0.0	0.0	0.0	0.04	0.092	0.042	0.05	0.03
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB	CPI-CC06F5021B7	0.001	0.001	0.0	0.071	0.084	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.031	0.0	0.0	0.0
